store,city,district,population,address,lng,lat,city_district
순천중앙점,전라남도,순천시,280361.0,전라남도 순천시 중앙동 57-7 ,127.4843756,34.9568315,전라남도순천시
숭실대점,서울특별시,동작구,399118.0,서울특별시 동작구 상도로 357,126.95356399999999,37.497006,서울특별시동작구
시립대점,서울특별시,동대문구,346312.0,서울특별시 동대문구 전농로 209,127.05375330000001,37.582874,서울특별시동대문구
시흥4동점,서울특별시,금천구,234173.0,서울특별시 금천구 독산로 170,126.90442759999998,37.462495000000004,서울특별시금천구
시흥거모점,경기도,시흥시,459601.0,경기도 시흥시 군자로 523,126.78555549999999,37.343494899999996,경기도시흥시
시흥능곡점,경기도,시흥시,459601.0,경기도 시흥시 승지로 54,126.81036129999998,37.3687316,경기도시흥시
시흥대야점,경기도,시흥시,459601.0,경기도 시흥시 비둘기공원7길 39,126.7924068,37.442493299999995,경기도시흥시
시흥벽산점,서울특별시,금천구,234173.0,서울특별시 금천구 금하로 757,126.9138348,37.4501854,서울특별시금천구
시흥사거리점,서울특별시,금천구,234173.0,서울특별시 금천구 금하로 630,126.90113429999998,37.4546674,서울특별시금천구
시흥옥구점,경기도,시흥시,459601.0,경기도 시흥시 옥구상가2길 4,126.7239898,37.3539121,경기도시흥시
시흥장곡점,경기도,시흥시,459601.0,경기도 시흥시 진말로9번길 2,126.7852551,37.378477000000004,경기도시흥시
시흥정왕점,경기도,시흥시,459601.0,경기도 시흥시 함송로 23,126.7310235,37.3635226,경기도시흥시
신금호역점,서울특별시,성동구,305785.0,서울특별시 성동구 금호로 145 1층,127.02055379999999,37.553976,서울특별시성동구
신길점,서울특별시,영등포구,368874.0,서울특별시 영등포구 영등포로 365,126.91910379999999,37.5143484,서울특별시영등포구
신내점,서울특별시,중랑구,401546.0,서울특별시 중랑구 봉화산로 218,127.0970527,37.607383399999996,서울특별시중랑구
신당역점,서울특별시,중구,125913.0,서울특별시 중구 퇴계로86길 6,127.0196128,37.5652743,서울특별시중구
신대방삼거리역점,서울특별시,동작구,399118.0,서울특별시 동작구 보라매로 93,126.9277226,37.4977822,서울특별시동작구
신대방역점,서울특별시,관악구,502251.0,서울특별시 관악구 난곡로 354,126.9140577,37.485515299999996,서울특별시관악구
신대방점,서울특별시,영등포구,368874.0,서울특별시 영등포구 여의대방로 25,126.9103685,37.495069,서울특별시영등포구
신도림점,서울특별시,구로구,405516.0,서울특별시 구로구 경인로65길 44,126.88520679999999,37.5095917,서울특별시구로구
신림6동점,서울특별시,관악구,502251.0,서울특별시 관악구 신림로 141,126.9334537,37.4716121,서울특별시관악구
신림9동점,서울특별시,관악구,502251.0,서울특별시 관악구 대학6길 2,126.93758340000001,37.4689817,서울특별시관악구
신림역점,서울특별시,관악구,502251.0,서울특별시 관악구 남부순환로 1594-1,126.9278797,37.4837833,서울특별시관악구
신만덕점,부산광역시,북구,292843.0,부산광역시 북구 만덕3동 916-8번지 ,129.0293138,35.21083979999999,부산광역시북구
신방화역점,서울특별시,강서구,596233.0,서울특별시 강서구 마곡서1로 100,126.8200808,37.566035,서울특별시강서구
신설동역점,서울특별시,동대문구,346312.0,서울특별시 동대문구 왕산로 11,127.02473090000001,37.576416200000004,서울특별시동대문구
신수점,서울특별시,마포구,374824.0,서울특별시 마포구 토정로 218,126.9350643,37.544775099999995,서울특별시마포구
신월1점,서울특별시,양천구,462126.0,서울특별시 양천구 화곡로 84,126.8312135,37.5393241,서울특별시양천구
신월2동점,서울특별시,양천구,462126.0,서울특별시 양천구 오목로 77,126.8461062,37.5231196,서울특별시양천구
신월7동점,서울특별시,양천구,462126.0,서울특별시 양천구 지양로 75,126.8333496,37.5221846,서울특별시양천구
신정역점,서울특별시,양천구,462126.0,서울특별시 양천구 오목로 194,126.8589307,37.5252076,서울특별시양천구
신정점,서울특별시,양천구,462126.0,서울특별시 양천구 목동남로4길 6-23,126.8655747,37.507442,서울특별시양천구
신창시장점,서울특별시,도봉구,337346.0,서울특별시 도봉구 덕릉로 242,127.0388785,37.6391785,서울특별시도봉구
신풍역점,서울특별시,영등포구,368874.0,서울특별시 영등포구 신풍로 1,126.9062946,37.5005379,서울특별시영등포구
쌍문역점,서울특별시,도봉구,337346.0,서울특별시 도봉구 도봉로109길 12,127.03272120000001,37.6468732,서울특별시도봉구
아산둔포점,충청남도,아산시,313537.0,충청남도 아산시 둔포면 둔포리 477-6 ,127.03894650000001,36.93057329999999,충청남도아산시
아산모산점,충청남도,아산시,313537.0,충청남도 아산시 배방면 공수리 262 황금프라자 114 ,127.05525690000002,36.7721162,충청남도아산시
아산모종점,충청남도,아산시,313537.0,충청남도 아산시 모종동 426-5 복영빌딩 ,127.0184666,36.7818858,충청남도아산시
아산신도시점,충청남도,아산시,313537.0,충청남도 아산시 배방읍 장재리 1513 ,127.09123600000001,36.7885027,충청남도아산시
아산신창점,충청남도,아산시,313537.0,충청남도 아산시 신창면 행목로 218,126.95440320000002,36.7830632,충청남도아산시
아산온양온천점,충청남도,아산시,313537.0,충청남도 아산시 온천동 86-24 ,127.0044189,36.781499,충청남도아산시
아산용화점,충청남도,아산시,313537.0,충청남도 아산시 용화동 653번지 102호 ,126.99739709999999,36.7757235,충청남도아산시
아산음봉포스코점,충청남도,아산시,313537.0,충청남도 아산시 음봉면 동암리,127.0569,36.846574,충청남도아산시
아산탕정점,충청남도,아산시,313537.0,충청남도 아산시 탕정면 탕정면로 37 트라팰리스 상가 1층,127.0616723,36.8008436,충청남도아산시
아산테크노밸리점,충청남도,아산시,313537.0,충청남도 아산시 둔포면 아산밸리중앙로 58-5,127.05590120000001,36.9229653,충청남도아산시
아주대점,경기도,수원시,1198461.0,경기도 수원시 영통구 아주로 36,127.0441023,37.2780408,경기도수원시
아차산역점,서울특별시,광진구,354344.0,서울특별시 광진구 자양로 294,127.09235520000001,37.5517662,서울특별시광진구
안동옥동점,경상북도,안동시,160737.0,경상북도 안동시 옥동 734,128.69999620000002,36.566229299999996,경상북도안동시
안면점,충청남도,태안군,63062.0,충청남도 태안군 안면읍 승언리 1137,126.3454514,36.5167576,충청남도태안군
안산1점,경기도,안산시,657988.0,경기도 안산시 상록구 안산대학로 98,126.86897579999999,37.3091016,경기도안산시
안산건건점,경기도,안산시,657988.0,경기도 안산시 상록구 건건로 6,126.903998,37.30792,경기도안산시
안산본오점,경기도,안산시,657988.0,경기도 안산시 상록구 석호로 268,126.860206,37.2934566,경기도안산시
안산부곡점,경기도,안산시,657988.0,경기도 안산시 상록구 부곡로 55,126.86006770000002,37.3274351,경기도안산시
안산사2동점,경기도,안산시,657988.0,경기도 안산시 상록구 감골2로 12,126.8552105,37.2914881,경기도안산시
안산선부점,경기도,안산시,657988.0,경기도 안산시 단원구 선부로 166,126.8125074,37.339983000000004,경기도안산시
안산수암점,경기도,안산시,657988.0,경기도 안산시 상록구 수인로 2010,126.8759764,37.3625839,경기도안산시
안산원곡점,경기도,안산시,657988.0,경기도 안산시 단원구 원선1로 61,126.8044133,37.3292583,경기도안산시
안산월피점,경기도,안산시,657988.0,경기도 안산시 상록구 부루지길 6,126.85078909999999,37.3282021,경기도안산시
안산한대앞역점,경기도,안산시,657988.0,경기도 안산시 상록구 광덕1로 386,126.8524248,37.308468,경기도안산시
안산한양대점,경기도,안산시,657988.0,경기도 안산시 상록구 한양대학로 38,126.8393866,37.301113799999996,경기도안산시
안성공도점,경기도,안성시,183665.0,경기도 안성시 공도읍 공도로 91,127.17110359999998,37.000104799999995,경기도안성시
안성금산교차로점,경기도,안성시,183665.0,경기도 안성시 안성맞춤대로 1088,127.2706092,37.0104908,경기도안성시
안성죽산점,경기도,안성시,183665.0,경기도 안성시 죽산면 남부길 75,127.4257557,37.0756937,경기도안성시
안암점,서울특별시,동대문구,346312.0,서울특별시 동대문구 안암로 68,127.029099,37.5821441,서울특별시동대문구
안양갈산점,경기도,안양시,573296.0,경기도 안양시 동안구 갈산로 35,126.9614861,37.37515120000001,경기도안양시
안양관양점,경기도,안양시,573296.0,경기도 안양시 동안구 관평로 324,126.9577517,37.4049312,경기도안양시
안양박달점,경기도,안양시,573296.0,경기도 안양시 만안구 박달로 471,126.90490220000001,37.40255,경기도안양시
안양비산점,경기도,안양시,573296.0,경기도 안양시 동안구 비산로 57,126.93165800000001,37.4018661,경기도안양시
안양성결대점,경기도,안양시,573296.0,경기도 안양시 만안구 성결대학로 28,126.93109340000001,37.3827745,경기도안양시
안양인덕원점,경기도,안양시,573296.0,경기도 안양시 동안구 흥안대로456번길 11,126.9764618,37.3947619,경기도안양시
안양일번가점,경기도,안양시,573296.0,경기도 안양시 만안구 만안로223번길 13,126.92195020000001,37.400591799999994,경기도안양시
안양중앙시장점,경기도,안양시,573296.0,경기도 안양시 만안구 장내로 86,126.9182696,37.3950565,경기도안양시
안양평촌도서관점,경기도,안양시,573296.0,경기도 안양시 동안구 관평로 227,126.95781470000001,37.396762100000004,경기도안양시
안양평촌점,경기도,안양시,573296.0,경기도 안양시 동안구 평촌대로 142,126.9598976,37.3849942,경기도안양시
안양호계점,경기도,안양시,573296.0,경기도 안양시 동안구 경수대로 472,126.95925279999999,37.3649754,경기도안양시
암사롯데캐슬점,서울특별시,강동구,424727.0,서울특별시 강동구 고덕로 105,127.1371919,37.5550033,서울특별시강동구
암사점,서울특별시,강동구,424727.0,서울특별시 강동구 올림픽로 787,127.1277494,37.5514771,서울특별시강동구
약수점,서울특별시,중구,125913.0,서울특별시 중구 다산로 136,127.01153490000002,37.5559056,서울특별시중구
양구점,강원도,양구군,23279.0,강원도 양구군 양구읍 사명길 118-17,127.98879840000002,38.10787070000001,강원도양구군
양산남부점,경상남도,양산시,349925.0,경상남도 양산시 남부동 ,129.0304,35.3343,경상남도양산시
양산물금역점,경상남도,양산시,349925.0,"경상남도 양산시 물금읍 물금리 800-1, 상가동 514동 103호",128.98952590000002,35.3123735,경상남도양산시
양산웅상점,경상남도,양산시,349925.0,경상남도 양산시 삼호동 871-5 ,129.17290490000002,35.407607399999996,경상남도양산시
양산평산점,경상남도,양산시,349925.0,경상남도 양산시 평산동 94-5,129.1516572,35.381904,경상남도양산시
양양점,강원도,양양군,27519.0,강원도 양양군 양양읍 양양로 96,128.6189592,38.0740938,강원도양양군
양재점,서울특별시,서초구,432336.0,서울특별시 서초구 남부순환로356길 33,127.0382388,37.4835685,서울특별시서초구
양주고읍점,경기도,양주시,219789.0,경기도 양주시 고읍남로 24,127.0789332,37.7944519,경기도양주시
양주덕정점,경기도,양주시,219789.0,경기도 양주시 고암길 306-77,127.0686085,37.8367622,경기도양주시
양주백석점,경기도,양주시,219789.0,경기도 양주시 백석읍 양주산성로 550,126.992806,37.7871286,경기도양주시
양주삼숭점,경기도,양주시,219789.0,경기도 양주시 삼숭로38번길 106,127.1068939,37.7958408,경기도양주시
양주옥정점,경기도,양주시,219789.0,경기도 양주시 옥정동로7가길 30,127.0940811,37.8201974,경기도양주시
양평군청점,경기도,양평군,116084.0,경기도 양평군 양평읍 양평시장길27번길 11,127.48989250000001,37.490192799999996,경기도양평군
양평용문점,경기도,양평군,116084.0,경기도 양평군 용문면 용문로 344,127.5924466,37.48341420000001,경기도양평군
양평점,서울특별시,영등포구,368874.0,서울특별시 영등포구 선유서로 67,126.8851642,37.521835100000004,서울특별시영등포구
엄궁점,부산광역시,사상구,221994.0,부산광역시 사상구 엄궁동 726 엄궁롯데APT주상가 106호 ,128.97568370000002,35.1269649,부산광역시사상구
여수교동점,전라남도,여수시,282946.0,전라남도 여수시 교동 397,127.7327645,34.740862299999996,전라남도여수시
여수국동점,전라남도,여수시,282946.0,전라남도 여수시 국동 438,127.7158094,34.7306162,전라남도여수시
여수무선점,전라남도,여수시,282946.0,전라남도 여수시 선원동 1245-6 ,127.65125049999999,34.7724729,전라남도여수시
여수미평점,전라남도,여수시,282946.0,전라남도 여수시 미평동 758-3,127.7025261,34.7723319,전라남도여수시
여수봉계점,전라남도,여수시,282946.0,전라남도 여수시 봉계동 682-19,127.66871699999999,34.783615999999995,전라남도여수시
여수신기점,전라남도,여수시,282946.0,전라남도 여수시 신기동 43-10,127.6736293,34.7615163,전라남도여수시
여수여문점,전라남도,여수시,282946.0,전라남도 여수시 문수동 180-1 ,127.70104609999999,34.752576899999994,전라남도여수시
여수죽림점,전라남도,여수시,282946.0,전라남도 여수시 소라면 죽림로 31,127.63954340000001,34.7636125,전라남도여수시
여수학동점,전라남도,여수시,282946.0,전라남도 여수시 학동 59번지 103호 ,127.6562712,34.7633691,전라남도여수시
여의도점,서울특별시,영등포구,368874.0,서울특별시 영등포구 국제금융로7길 22,126.9330807,37.5232563,서울특별시영등포구
여주가남점,경기도,여주시,111143.0,경기도 여주시 가남읍 태평로 23-2,127.5463277,37.2029421,경기도여주시
여주점,경기도,여주시,111143.0,경기도 여주시 세종로 75,127.63564479999998,37.2911538,경기도여주시
역곡점,경기도,부천시,837937.0,경기도 부천시 부일로 747,126.81271059999999,37.48642879999999,경기도부천시
역삼1동점,서울특별시,강남구,542108.0,서울특별시 강남구 역삼로 145,127.035234,37.4947741,서울특별시강남구
역촌점,서울특별시,은평구,484267.0,서울특별시 은평구 갈현로 82,126.9106902,37.6052717,서울특별시은평구
연천전곡점,경기도,연천군,44187.0,경기도 연천군 전곡읍 전곡로 145-1,127.06857520000001,38.0251804,경기도연천군
연희점,서울특별시,서대문구,311586.0,서울특별시 서대문구 연희로 82,126.930273,37.565215,서울특별시서대문구
염창점,서울특별시,강서구,596233.0,서울특별시 강서구 양천로 696,126.87307849999999,37.5499909,서울특별시강서구
영광점,전라남도,영광군,54040.0,전라남도 영광군 영광읍 도동리168-6,126.51205470000001,35.274007899999994,전라남도영광군
영등포구청역점,서울특별시,영등포구,368874.0,서울특별시 영등포구 당산로 108,126.8965101,37.5242941,서울특별시영등포구
영등포남부역점,서울특별시,영등포구,368874.0,서울특별시 영등포구 영신로19길 16,126.9060004,37.5140547,서울특별시영등포구
영월점,강원도,영월군,39440.0,강원도 영월군 영월읍 중앙로 22,128.4662086,37.1834157,강원도영월군
영천1호점,경상북도,영천시,101360.0,경상북도 영천시 문외동 49-2 104호 ,128.9403829,35.9725153,경상북도영천시
예산점,충청남도,예산군,79791.0,충청남도 예산군 예산읍 주교리 214-12 ,126.83138459999999,36.6859584,충청남도예산군
오남점,경기도,남양주시,687575.0,경기도 남양주시 오남읍 진건오남로 519,127.20977520000001,37.6802635,경기도남양주시
오류2동점,서울특별시,구로구,405516.0,서울특별시 구로구 오류로 60,126.84034040000002,37.48999439999999,서울특별시구로구
오산갈곶점,경기도,오산시,220081.0,경기도 오산시 오산로 79,127.0688433,37.1339638,경기도오산시
오산궐동점,경기도,오산시,220081.0,경기도 오산시 궐리사로 77,127.0607797,37.1586418,경기도오산시
오산금암마을점,경기도,오산시,220081.0,경기도 오산시 수청로 209,127.04383440000001,37.1761273,경기도오산시
오산내삼미점,경기도,오산시,220081.0,경기도 오산시 내삼미로 109,127.06427450000001,37.17228720000001,경기도오산시
오산누읍점,경기도,오산시,220081.0,경기도 오산시 누읍로 17,127.0498668,37.142472,경기도오산시
오산대원점,경기도,오산시,220081.0,경기도 오산시 경기대로 153,127.07311770000001,37.138310499999996,경기도오산시
오산운암뜰점,경기도,오산시,220081.0,경기도 오산시 대원로 65,127.0758774,37.146571,경기도오산시
오산운천초점,경기도,오산시,220081.0,경기도 오산시 운암로 121,127.07840039999999,37.1568579,경기도오산시
옥산점,충청북도,청원군,838887.0,충청북도 청원군 옥산면 오산리 211-16 ,127.37425400000001,36.6652282,충청북도청원군
옥천점,충청북도,옥천군,51371.0,충청북도 옥천군 옥천읍 금구리 7-7 ,127.5685774,36.3016235,충청북도옥천군
와수리점,강원도,철원군,45840.0,강원도 철원군 서면 와수로181번길 25-16,127.43787579999999,38.2394021,강원도철원군
완주봉동점,전라북도,완주군,93382.0,전라북도 완주군 봉동읍 둔산리 877-7 ,127.12615590000001,35.9620946,전라북도완주군
완주삼례점,전라북도,완주군,93382.0,전라북도 완주군 삼례읍 후정리 18-1 ,127.0693632,35.9139735,전라북도완주군
외대앞역점,서울특별시,동대문구,346312.0,서울특별시 동대문구 휘경로 14,127.0615439,37.5957081,서울특별시동대문구
용답점,서울특별시,성동구,305785.0,서울특별시 성동구 용답중앙길 16,127.04973030000001,37.567311,서울특별시성동구
용두점,서울특별시,동대문구,346312.0,서울특별시 동대문구 고산자로29길 6,127.0378117,37.5762849,서울특별시동대문구
용마산역점,서울특별시,중랑구,401546.0,서울특별시 중랑구 면목로 252,127.08566129999998,37.575355,서울특별시중랑구
용문시장점,서울특별시,용산구,228940.0,서울특별시 용산구 효창원로 97,126.9597588,37.537395000000004,서울특별시용산구
용산해방촌점,서울특별시,용산구,228940.0,서울특별시 용산구 신흥로 86,126.9859491,37.545639,서울특별시용산구
용인금화점,경기도,용인시,1042229.0,경기도 용인시 기흥구 금화로 107,127.10623249999999,37.2662158,경기도용인시
용인동백점,경기도,용인시,1042229.0,경기도 용인시 기흥구 동백8로 90,127.16016129999998,37.2831463,경기도용인시
용인동천점,경기도,용인시,1042229.0,경기도 용인시 수지구 동천동 174-17,127.09625009999999,37.3402576,경기도용인시
용인둔전점,경기도,용인시,1042229.0,경기도 용인시 처인구 포곡읍 포곡로 114,127.2180426,37.26946289999999,경기도용인시
용인마북점,경기도,용인시,1042229.0,경기도 용인시 기흥구 마북로 135,127.1220503,37.30257260000001,경기도용인시
용인마평점,경기도,용인시,1042229.0,경기도 용인시 처인구 고림로 22,127.21487549999999,37.2356661,경기도용인시
용인모현점,경기도,용인시,1042229.0,경기도 용인시 처인구 모현읍 백옥대로 2391,127.2493029,37.337117600000006,경기도용인시
용인백암점,경기도,용인시,1042229.0,경기도 용인시 처인구 백암면 백암로 199,127.3749612,37.164260299999995,경기도용인시
용인보라점,경기도,용인시,1042229.0,경기도 용인시 기흥구 사은로126번길 10,127.11741840000002,37.2527994,경기도용인시
용인상하점,경기도,용인시,1042229.0,경기도 용인시 기흥구 중부대로788번길 2,127.1423493,37.2582809,경기도용인시
용인상현점,경기도,용인시,1042229.0,경기도 용인시 수지구 만현로 102,127.0846237,37.3073583,경기도용인시
용인새천년점,경기도,용인시,1042229.0,경기도 용인시 기흥구 새천년로26번길 4,127.1119165,37.2887968,경기도용인시
용인서천점,경기도,용인시,1042229.0,경기도 용인시 기흥구 서천로127번길 3-3,127.07251000000001,37.2368365,경기도용인시
용인시청점,경기도,용인시,1042229.0,경기도 용인시 처인구 중부대로 1154,127.17319690000001,37.2393888,경기도용인시
용인양지점,경기도,용인시,1042229.0,경기도 용인시 처인구 양지면 양지로 162,127.2862352,37.2341292,경기도용인시
용인어정역점,경기도,용인시,1042229.0,경기도 용인시 기흥구 어정로 139,127.1448825,37.2758516,경기도용인시
용인언남점,경기도,용인시,1042229.0,경기도 용인시 기흥구 구성로 103,127.1207649,37.2937877,경기도용인시
용인역북점,경기도,용인시,1042229.0,경기도 용인시 처인구 역북동 760,127.18773759999999,37.2309501,경기도용인시
용인영덕점,경기도,용인시,1042229.0,경기도 용인시 기흥구 덕영대로2077번길 16,127.0966571,37.2681902,경기도용인시
용인오리역벽산점,경기도,용인시,1042229.0,경기도 용인시 수지구 용구대로2801번길 7,127.10799170000001,37.335278,경기도용인시
용인전대리점,경기도,용인시,1042229.0,경기도 용인시 처인구 포곡읍 전대로 66,127.21865220000001,37.28431970000001,경기도용인시
용인죽전새터점,경기도,용인시,1042229.0,경기도 용인시 수지구 현암로 121,127.12284240000001,37.331975899999996,경기도용인시
용인죽전점,경기도,용인시,1042229.0,경기도 용인시 수지구 대지로 30,127.11336329999999,37.3275326,경기도용인시
용인천리점,경기도,용인시,1042229.0,경기도 용인시 처인구 이동읍 백옥대로 603,127.2063264,37.190583399999994,경기도용인시
용인청덕점,경기도,용인시,1042229.0,경기도 용인시 기흥구 구성3로 37,127.1491527,37.2957208,경기도용인시
용인한보라점,경기도,용인시,1042229.0,경기도 용인시 기흥구 한보라1로64번길 2,127.1072084,37.25021810000001,경기도용인시
용인흥덕점,경기도,용인시,1042229.0,경기도 용인시 기흥구 흥덕2로 115,127.0738037,37.2778405,경기도용인시
용현5동점,인천광역시,남구,413178.0,인천광역시 남구 낙섬중로 13,126.63582,37.4499184,인천광역시남구
우면점,서울특별시,서초구,432336.0,서울특별시 서초구 바우뫼로7길 16,127.0251114,37.4710842,서울특별시서초구
운정가람마을점,경기도,파주시,453366.0,경기도 파주시 교하읍 와동리 교하신도시F6-5외1필지해솔프라자103호,126.75089399999999,37.732847,경기도파주시
울산남외점,울산광역시,울산,228014.0,울산광역시 울산 중구 남외동 510-1,129.35083999999998,35.565211,울산광역시울산
울산다운점,울산광역시,중구,125913.0,울산광역시 중구 다운동 549-6 ,129.2723663,35.55808270000001,울산광역시중구
울산달천점,울산광역시,북구,213854.0,"울산광역시 북구 달천동1-5,달천아이파크1차상가B-115 ",129.3306021,35.6352425,울산광역시북구
울산매곡점,울산광역시,북구,213854.0,울산광역시 북구 매곡동 815-26,129.3580925,35.64285510000001,울산광역시북구
울산무거점,울산광역시,남구,226713.0,울산광역시 남구 무거동 847-13,129.2588198,35.546893,울산광역시남구
울산반구홈플러스점,울산광역시,중구,125913.0,울산광역시 중구 반구2동 62-4 ,129.3360318,35.5638011,울산광역시중구
울산삼산점,울산광역시,남구,226713.0,울산광역시 남구 삼산동 1547 1층 ,129.33656240000002,35.542984499999996,울산광역시남구
울산세양청구점,울산광역시,남구,226713.0,울산광역시 남구 삼산동 176-1,129.3489642,35.5453765,울산광역시남구
울산언양점,울산광역시,울주군,222191.0,울산광역시 울주군 언양읍 동부리 157-2 ,129.1251666,35.5651227,울산광역시울주군
울산옥동점,울산광역시,남구,226713.0,울산광역시 남구 옥동 1403-16 ,129.295333,35.5351703,울산광역시남구
울산유곡점,울산광역시,중구,125913.0,울산광역시 중구 유곡동 475-1,129.2955928,35.560323,울산광역시중구
울산전하점,울산광역시,동구,161582.0,울산광역시 동구 전하동 660-1 ,129.42297659999997,35.50878179999999,울산광역시동구
울산천상점,울산광역시,울주군,222191.0,울산광역시 울주군 범서읍 천상리 329-1,129.2271392,35.5629567,울산광역시울주군
울산태화점,울산광역시,중구,125913.0,울산광역시 중구 태화동 419-10 ,129.29605719999998,35.552306,울산광역시중구
울산호계점,울산광역시,북구,213854.0,울산광역시 북구 호계동 250-3 1층 ,129.3518128,35.6306912,울산광역시북구
울산화봉점,울산광역시,울산,211922.0,울산광역시 울산 북구 화봉동 1463,129.365846,35.595253,울산광역시울산
원주단계점,강원도,원주시,345712.0,강원도 원주시 백간길 81,127.9321125,37.3524821,강원도원주시
원주단구점,강원도,원주시,345712.0,강원도 원주시 단구로 404,127.9550058,37.3208903,강원도원주시
원주명륜점,강원도,원주시,345712.0,강원도 원주시 예술관길 7,127.94374209999998,37.3341048,강원도원주시
원주무실점,강원도,원주시,345712.0,강원도 원주시 시청로 84,127.92805290000001,37.336363299999995,강원도원주시
원주봉산점,강원도,원주시,345712.0,강원도 원주시 행구로 68,127.96475,37.3415434,강원도원주시
원주우산점,강원도,원주시,345712.0,강원도 원주시 우산로 68,127.93702340000002,37.3695776,강원도원주시
원주일산점,강원도,원주시,345712.0,강원도 원주시 무실로 148,127.9413615,37.3425704,강원도원주시
원주태장점,강원도,원주시,345712.0,강원도 원주시 흥양로 48-1,127.9525134,37.382646,강원도원주시
원주혁신도시점,강원도,원주시,345712.0,강원도 원주시 입춘로 110,127.9816729,37.3234153,강원도원주시
원주흥업점,강원도,원주시,345712.0,강원도 원주시 흥업면 남원로 70,127.9202081,37.302078200000004,강원도원주시
월계점,서울특별시,노원구,539884.0,서울특별시 노원구 월계로55길 16,127.061027,37.6323576,서울특별시노원구
월곡점,서울특별시,성북구,439754.0,서울특별시 성북구 오패산로 46,127.03872150000001,37.60706920000001,서울특별시성북구
월곶점,경기도,시흥시,459601.0,경기도 시흥시 월곶중앙로 58,126.73898940000001,37.388938700000004,경기도시흥시
유구점,충청남도,공주시,107036.0,충청남도 공주시 유구읍 석남리 356 105호 ,126.9511182,36.5501412,충청남도공주시
은천점,서울특별시,관악구,502251.0,서울특별시 관악구 은천로 38-1,126.93958710000001,37.4860597,서울특별시관악구
은평뉴타운2지구점,서울특별시,은평구,484267.0,서울특별시 은평구 진관2로 90,126.9272865,37.6332758,서울특별시은평구
은평뉴타운점,서울특별시,은평구,484267.0,서울특별시 은평구 진관4로 47,126.92636350000001,37.64621339999999,서울특별시은평구
은평신사점,서울특별시,은평구,484267.0,서울특별시 은평구 신사동 41-14,126.9088442,37.595620200000006,서울특별시은평구
음성점,충청북도,음성군,95375.0,충청북도 음성군 음성읍 읍내리 536-8 ,127.69006170000002,36.9340734,충청북도음성군
응암오거리점,서울특별시,은평구,484267.0,서울특별시 은평구 가좌로 237,126.91622450000001,37.5906542,서울특별시은평구
응암점,서울특별시,은평구,484267.0,서울특별시 은평구 진흥로 29,126.9187462,37.600593599999996,서울특별시은평구
의왕갈뫼점,경기도,의왕시,157090.0,경기도 의왕시 갈미2로 40,126.9714399,37.37945670000001,경기도의왕시
의왕고천점,경기도,의왕시,157090.0,경기도 의왕시 전주남이길 8,126.97555109999999,37.3504088,경기도의왕시
의왕내손점,경기도,의왕시,157090.0,경기도 의왕시 내손중앙로 37-3,126.9799551,37.387015500000004,경기도의왕시
의왕부곡점,경기도,의왕시,157090.0,경기도 의왕시 부곡중앙로 21,126.95133030000001,37.3212028,경기도의왕시
의왕오전점,경기도,의왕시,157090.0,경기도 의왕시 원골로 8,126.96746100000001,37.3582652,경기도의왕시
의왕청계점,경기도,의왕시,157090.0,경기도 의왕시 청계1로 29,126.998379,37.3917877,경기도의왕시
의정부가능점,경기도,의정부시,450332.0,경기도 의정부시 가능로 50,127.03670109999999,37.7465825,경기도의정부시
의정부금오점,경기도,의정부시,450332.0,경기도 의정부시 부용로 105,127.0693544,37.75129370000001,경기도의정부시
의정부녹양점,경기도,의정부시,450332.0,경기도 의정부시 녹양로 64,127.03323799999998,37.75675379999999,경기도의정부시
의정부망월사점,경기도,의정부시,450332.0,경기도 의정부시 평화로244번길 25,127.04771029999999,37.7139544,경기도의정부시
의정부민락점,경기도,의정부시,450332.0,경기도 의정부시 용현로 144,127.09197169999999,37.740742499999996,경기도의정부시
의정부신곡점,경기도,의정부시,450332.0,경기도 의정부시 추동로 45,127.058375,37.7453846,경기도의정부시
의정부용현점,경기도,의정부시,450332.0,경기도 의정부시 오목로18번길 10,127.08563190000001,37.7323016,경기도의정부시
의정부장암점,경기도,의정부시,450332.0,경기도 의정부시 동일로 458,127.05976129999999,37.7292693,경기도의정부시
의정부호원점,경기도,의정부시,450332.0,경기도 의정부시 호동로 67,127.04332659999999,37.7279274,경기도의정부시
이대점,서울특별시,서대문구,311586.0,서울특별시 서대문구 이화여대7길 15,126.9448115,37.5586532,서울특별시서대문구
이천마장점,경기도,이천시,214814.0,경기도 이천시 마장면 오천로 22-1,127.35109270000001,37.25440250000001,경기도이천시
이천송정점,경기도,이천시,214814.0,경기도 이천시 송정동 316-2,127.4351947,37.2958992,경기도이천시
이천신하리점,경기도,이천시,214814.0,경기도 이천시 부발읍 경충대로 2241,127.47769479999998,37.2591772,경기도이천시
이천안흥점,경기도,이천시,214814.0,경기도 이천시 영창로 306,127.4565678,37.2809799,경기도이천시
이천창전점,경기도,이천시,214814.0,경기도 이천시 서희로 67-11,127.442568,37.2818896,경기도이천시
익산동부시장점,전라북도,익산시,291001.0,전라북도 익산시 마동 153-17 ,126.9660669,35.94561810000001,전라북도익산시
익산동산점,전라북도,익산시,291001.0,전라북도 익산시 동산동 607-3 ,126.9587351,35.92881389999999,전라북도익산시
익산모현점,전라북도,익산시,291001.0,전라북도 익산시 모현동 1가 274-14 ,126.943547,35.9456653,전라북도익산시
