store,address,city,district,lng,lat
오산운암뜰점,경기도 오산시 대원로 65,경기도,오산시,127.0758774,37.146571
오산운천초점,경기도 오산시 운암로 121,경기도,오산시,127.07840039999999,37.1568579
옥산점,충청북도 청원군 옥산면 오산리 211-16 ,충청북도,청원군,127.37425400000001,36.6652282
옥천점,충청북도 옥천군 옥천읍 금구리 7-7 ,충청북도,옥천군,127.5685774,36.3016235
와수리점,강원도 철원군 서면 와수로181번길 25-16,강원도,철원군,127.43787579999999,38.2394021
완주봉동점,전라북도 완주군 봉동읍 둔산리 877-7 ,전라북도,완주군,127.12615590000001,35.9620946
완주삼례점,전라북도 완주군 삼례읍 후정리 18-1 ,전라북도,완주군,127.0693632,35.9139735
외대앞역점,서울특별시 동대문구 휘경로 14,서울특별시,동대문구,127.0615439,37.5957081
용답점,서울특별시 성동구 용답중앙길 16,서울특별시,성동구,127.04973030000001,37.567311
용두점,서울특별시 동대문구 고산자로29길 6,서울특별시,동대문구,127.0378117,37.5762849
용마산역점,서울특별시 중랑구 면목로 252,서울특별시,중랑구,127.08566129999998,37.575355
용문시장점,서울특별시 용산구 효창원로 97,서울특별시,용산구,126.9597588,37.537395000000004
용산해방촌점,서울특별시 용산구 신흥로 86,서울특별시,용산구,126.9859491,37.545639
용인금화점,경기도 용인시 기흥구 금화로 107,경기도,용인시,127.10623249999999,37.2662158
용인동백점,경기도 용인시 기흥구 동백8로 90,경기도,용인시,127.16016129999998,37.2831463
용인동천점,경기도 용인시 수지구 동천동 174-17,경기도,용인시,127.09625009999999,37.3402576
용인둔전점,경기도 용인시 처인구 포곡읍 포곡로 114,경기도,용인시,127.2180426,37.26946289999999
용인마북점,경기도 용인시 기흥구 마북로 135,경기도,용인시,127.1220503,37.302572600000005
용인마평점,경기도 용인시 처인구 고림로 22,경기도,용인시,127.21487549999999,37.2356661
용인모현점,경기도 용인시 처인구 모현읍 백옥대로 2391,경기도,용인시,127.2493029,37.337117600000006
용인백암점,경기도 용인시 처인구 백암면 백암로 199,경기도,용인시,127.3749612,37.164260299999995
용인보라점,경기도 용인시 기흥구 사은로126번길 10,경기도,용인시,127.11741840000002,37.2527994
용인상하점,경기도 용인시 기흥구 중부대로788번길 2,경기도,용인시,127.1423493,37.2582809
용인상현점,경기도 용인시 수지구 만현로 102,경기도,용인시,127.0846237,37.3073583
용인새천년점,경기도 용인시 기흥구 새천년로26번길 4,경기도,용인시,127.1119165,37.2887968
용인서천점,경기도 용인시 기흥구 서천로127번길 3-3,경기도,용인시,127.07251000000001,37.2368365
용인시청점,경기도 용인시 처인구 중부대로 1154,경기도,용인시,127.17319690000001,37.2393888
용인양지점,경기도 용인시 처인구 양지면 양지로 162,경기도,용인시,127.2862352,37.2341292
용인어정역점,경기도 용인시 기흥구 어정로 139,경기도,용인시,127.1448825,37.2758516
용인언남점,경기도 용인시 기흥구 구성로 103,경기도,용인시,127.1207649,37.2937877
용인역북점,경기도 용인시 처인구 역북동 760,경기도,용인시,127.18773759999999,37.2309501
용인영덕점,경기도 용인시 기흥구 덕영대로2077번길 16,경기도,용인시,127.0966571,37.2681902
용인오리역벽산점,경기도 용인시 수지구 용구대로2801번길 7,경기도,용인시,127.10799170000001,37.335278
용인전대리점,경기도 용인시 처인구 포곡읍 전대로 66,경기도,용인시,127.21865220000001,37.284319700000005
용인죽전새터점,경기도 용인시 수지구 현암로 121,경기도,용인시,127.12284240000001,37.331975899999996
용인죽전점,경기도 용인시 수지구 대지로 30,경기도,용인시,127.11336329999999,37.3275326
용인천리점,경기도 용인시 처인구 이동읍 백옥대로 603,경기도,용인시,127.2063264,37.190583399999994
용인청덕점,경기도 용인시 기흥구 구성3로 37,경기도,용인시,127.1491527,37.2957208
용인한보라점,경기도 용인시 기흥구 한보라1로64번길 2,경기도,용인시,127.1072084,37.250218100000005
용인흥덕점,경기도 용인시 기흥구 흥덕2로 115,경기도,용인시,127.0738037,37.2778405
용현5동점,인천광역시 남구 낙섬중로 13,인천광역시,남구,126.63582,37.4499184
우면점,서울특별시 서초구 바우뫼로7길 16,서울특별시,서초구,127.0251114,37.4710842
운정가람마을점,경기도 파주시 교하읍 와동리 교하신도시F6-5외1필지해솔프라자103호,경기도,파주시,126.75089399999999,37.732847
울산남외점,울산광역시 울산 중구 남외동 510-1,울산광역시,울산,129.35083999999998,35.565211
울산다운점,울산광역시 중구 다운동 549-6 ,울산광역시,중구,129.2723663,35.55808270000001
울산달천점,"울산광역시 북구 달천동1-5,달천아이파크1차상가B-115 ",울산광역시,북구,129.3306021,35.6352425
울산매곡점,울산광역시 북구 매곡동 815-26,울산광역시,북구,129.3580925,35.642855100000006
울산무거점,울산광역시 남구 무거동 847-13,울산광역시,남구,129.2588198,35.546893
울산반구홈플러스점,울산광역시 중구 반구2동 62-4 ,울산광역시,중구,129.3360318,35.5638011
울산삼산점,울산광역시 남구 삼산동 1547 1층 ,울산광역시,남구,129.33656240000002,35.542984499999996
울산세양청구점,울산광역시 남구 삼산동 176-1,울산광역시,남구,129.3489642,35.5453765
울산언양점,울산광역시 울주군 언양읍 동부리 157-2 ,울산광역시,울주군,129.1251666,35.5651227
울산옥동점,울산광역시 남구 옥동 1403-16 ,울산광역시,남구,129.295333,35.5351703
울산유곡점,울산광역시 중구 유곡동 475-1,울산광역시,중구,129.2955928,35.560323
울산전하점,울산광역시 동구 전하동 660-1 ,울산광역시,동구,129.42297659999997,35.508781799999994
울산천상점,울산광역시 울주군 범서읍 천상리 329-1,울산광역시,울주군,129.2271392,35.5629567
울산태화점,울산광역시 중구 태화동 419-10 ,울산광역시,중구,129.29605719999998,35.552306
울산호계점,울산광역시 북구 호계동 250-3 1층 ,울산광역시,북구,129.3518128,35.6306912
울산화봉점,울산광역시 울산 북구 화봉동 1463,울산광역시,울산,129.365846,35.595253
원주단계점,강원도 원주시 백간길 81,강원도,원주시,127.9321125,37.3524821
원주단구점,강원도 원주시 단구로 404,강원도,원주시,127.9550058,37.3208903
원주명륜점,강원도 원주시 예술관길 7,강원도,원주시,127.94374209999998,37.3341048
원주무실점,강원도 원주시 시청로 84,강원도,원주시,127.92805290000001,37.336363299999995
원주봉산점,강원도 원주시 행구로 68,강원도,원주시,127.96475,37.3415434
원주우산점,강원도 원주시 우산로 68,강원도,원주시,127.93702340000002,37.3695776
원주일산점,강원도 원주시 무실로 148,강원도,원주시,127.9413615,37.3425704
원주태장점,강원도 원주시 흥양로 48-1,강원도,원주시,127.9525134,37.382646
원주혁신도시점,강원도 원주시 입춘로 110,강원도,원주시,127.9816729,37.3234153
원주흥업점,강원도 원주시 흥업면 남원로 70,강원도,원주시,127.9202081,37.302078200000004
월계점,서울특별시 노원구 월계로55길 16,서울특별시,노원구,127.061027,37.6323576
월곡점,서울특별시 성북구 오패산로 46,서울특별시,성북구,127.03872150000001,37.607069200000005
월곶점,경기도 시흥시 월곶중앙로 58,경기도,시흥시,126.73898940000001,37.388938700000004
유구점,충청남도 공주시 유구읍 석남리 356 105호 ,충청남도,공주시,126.9511182,36.5501412
은천점,서울특별시 관악구 은천로 38-1,서울특별시,관악구,126.93958710000001,37.4860597
은평뉴타운2지구점,서울특별시 은평구 진관2로 90,서울특별시,은평구,126.9272865,37.6332758
은평뉴타운점,서울특별시 은평구 진관4로 47,서울특별시,은평구,126.92636350000001,37.64621339999999
은평신사점,서울특별시 은평구 신사동 41-14,서울특별시,은평구,126.9088442,37.595620200000006
음성점,충청북도 음성군 음성읍 읍내리 536-8 ,충청북도,음성군,127.69006170000002,36.9340734
응암오거리점,서울특별시 은평구 가좌로 237,서울특별시,은평구,126.91622450000001,37.5906542
응암점,서울특별시 은평구 진흥로 29,서울특별시,은평구,126.9187462,37.600593599999996
의왕갈뫼점,경기도 의왕시 갈미2로 40,경기도,의왕시,126.9714399,37.379456700000006
의왕고천점,경기도 의왕시 전주남이길 8,경기도,의왕시,126.97555109999999,37.3504088
의왕내손점,경기도 의왕시 내손중앙로 37-3,경기도,의왕시,126.9799551,37.387015500000004
의왕부곡점,경기도 의왕시 부곡중앙로 21,경기도,의왕시,126.95133030000001,37.3212028
의왕오전점,경기도 의왕시 원골로 8,경기도,의왕시,126.96746100000001,37.3582652
의왕청계점,경기도 의왕시 청계1로 29,경기도,의왕시,126.998379,37.3917877
의정부가능점,경기도 의정부시 가능로 50,경기도,의정부시,127.03670109999999,37.7465825
의정부금오점,경기도 의정부시 부용로 105,경기도,의정부시,127.0693544,37.751293700000005
의정부녹양점,경기도 의정부시 녹양로 64,경기도,의정부시,127.03323799999998,37.75675379999999
의정부망월사점,경기도 의정부시 평화로244번길 25,경기도,의정부시,127.04771029999999,37.7139544
의정부민락점,경기도 의정부시 용현로 144,경기도,의정부시,127.09197169999999,37.740742499999996
의정부신곡점,경기도 의정부시 추동로 45,경기도,의정부시,127.058375,37.7453846
의정부용현점,경기도 의정부시 오목로18번길 10,경기도,의정부시,127.08563190000001,37.7323016
의정부장암점,경기도 의정부시 동일로 458,경기도,의정부시,127.05976129999999,37.7292693
의정부호원점,경기도 의정부시 호동로 67,경기도,의정부시,127.04332659999999,37.7279274
이대점,서울특별시 서대문구 이화여대7길 15,서울특별시,서대문구,126.9448115,37.5586532
이천마장점,경기도 이천시 마장면 오천로 22-1,경기도,이천시,127.35109270000001,37.254402500000005
이천송정점,경기도 이천시 송정동 316-2,경기도,이천시,127.4351947,37.2958992
이천신하리점,경기도 이천시 부발읍 경충대로 2241,경기도,이천시,127.47769479999998,37.2591772
이천안흥점,경기도 이천시 영창로 306,경기도,이천시,127.4565678,37.2809799
이천창전점,경기도 이천시 서희로 67-11,경기도,이천시,127.442568,37.2818896
익산동부시장점,전라북도 익산시 마동 153-17 ,전라북도,익산시,126.9660669,35.945618100000004
익산동산점,전라북도 익산시 동산동 607-3 ,전라북도,익산시,126.9587351,35.928813899999994
익산모현점,전라북도 익산시 모현동 1가 274-14 ,전라북도,익산시,126.943547,35.9456653
익산부송점,전라북도 익산시 부송동 1038 동신APT상가 104호,전라북도,익산시,126.99139550000001,35.958834100000004
익산영등점,전라북도 익산시 영등동 766-7번지 1층 ,전라북도,익산시,126.9716875,35.9560066
익산원대점,전라북도 익산시 신동 760-7 ,전라북도,익산시,126.9538533,35.9648637
인수점,서울특별시 강북구 인수봉로 276,서울특별시,강북구,127.0111313,37.643358899999996
인제점,강원도 인제군 인제읍 인제로 207-1,강원도,인제군,128.1731571,38.0697752
인천가좌점,인천광역시 서구 원적로 75,인천광역시,서구,126.68070890000001,37.4937787
인천검암점,인천광역시 서구 승학로 494,인천광역시,서구,126.67449909999999,37.565205
인천계산역점,인천광역시 계양구 경명대로 1096,인천광역시,계양구,126.72871370000001,37.542936499999996
인천논현소래점,인천광역시 남동구 포구로 75,인천광역시,남동구,126.73576509999998,37.4050198
인천논현점,인천광역시 남동구 논고개로136번길 5-7,인천광역시,남동구,126.7242784,37.4038239
인천도화점,인천광역시 남구 석정로 303,인천광역시,남구,126.66928390000001,37.4681455
인천동춘점,인천광역시 연수구 앵고개로 266,인천광역시,연수구,126.6728031,37.407013899999995
인천마전점,인천광역시 서구 완정로 31,인천광역시,서구,126.6704469,37.5954615
인천만수3지구점,인천광역시 남동구 담방로 39,인천광역시,남동구,126.73851640000001,37.443161700000005
인천모래내시장점,인천광역시 남동구 구월남로 283,인천광역시,남동구,126.7211423,37.4522524
인천부개점,인천광역시 부평구 충선로 107,인천광역시,부평구,126.73576299999999,37.4989252
인천삼산점,인천광역시 부평구 충선로 309,인천광역시,부평구,126.73520790000002,37.5166307
인천석남점,인천광역시 서구 가정로 301-1,인천광역시,서구,126.67239040000001,37.5118701
인천송도점,인천광역시 연수구 신송로82번길 6,인천광역시,연수구,126.65735590000001,37.3934686
인천송현점,인천광역시 동구 송현로 33,인천광역시,동구,126.6356147,37.4791368
인천신기점,인천광역시 남구 인하로 272,인천광역시,남구,126.6783827,37.447888299999995
인천연수점,인천광역시 연수구 독배로40번길 48,인천광역시,연수구,126.6472658,37.4240073
인천옥련점,인천광역시 연수구 옥련동 636-1 우성A 제상가동 1층 102호 ,인천광역시,연수구,126.64713789999999,37.423718799999996
인천원당점,인천광역시 서구 원당대로 843,인천광역시,서구,126.6953726,37.5940931
인천임학역점,인천광역시 계양구 장제로 881,인천광역시,계양구,126.7388721,37.54566079999999
인천장기점,인천광역시 계양구 황어로 115,인천광역시,계양구,126.73363329999998,37.5795016
인천청라점,인천광역시 서구 청라라임로 85,인천광역시,서구,126.65171459999999,37.5351108
인천학익점,인천광역시 남구 매소홀로 470,인천광역시,남구,126.67435420000001,37.439307299999996
일산가좌점,경기도 고양시 일산서구 가좌4로 2,경기도,고양시,126.7198416,37.6861825
일산동점,경기도 고양시 일산서구 원일로 126,경기도,고양시,126.7758616,37.6848855
일산밤가시점,경기도 고양시 일산동구 일산로 449,경기도,고양시,126.776923,37.6734376
일산백마점,경기도 고양시 일산동구 일산로 213,경기도,고양시,126.7892004,37.655168100000004
일산백석점,경기도 고양시 일산동구 일산로 30,경기도,고양시,126.78674270000002,37.641465000000004
일산식사점,경기도 고양시 일산동구 위시티4로 45,경기도,고양시,126.8152001,37.6794874
일산주엽점,경기도 고양시 일산서구 주엽로 134,경기도,고양시,126.75818319999999,37.670680299999994
일산중산점,경기도 고양시 일산동구 중산로 254,경기도,고양시,126.7811307,37.6946394
일산탄현점,경기도 고양시 일산서구 일현로 56,경기도,고양시,126.76377990000002,37.6919805
일산호수마을점,경기도 고양시 일산동구 노루목로 107,경기도,고양시,126.7771875,37.6499464
일산후곡점,경기도 고양시 일산서구 일산로 542,경기도,고양시,126.7680183,37.6779202
일원점,서울특별시 강남구 양재대로55길 1,서울특별시,강남구,127.08783629999999,37.4910702
입암점,강원도 강릉시 입암로 157,강원도,강릉시,128.9183652,37.7597295
자양점,서울특별시 광진구 뚝섬로 630,서울특별시,광진구,127.07941170000001,37.5319498
잠실4단지점,서울특별시 송파구 석촌호수로 13,서울특별시,송파구,127.091321,37.507413
잠실본동점,서울특별시 송파구 백제고분로 165,서울특별시,송파구,127.0852889,37.505381299999996
잠실점,서울특별시 송파구 올림픽로35가길 9,서울특별시,송파구,127.10365800000001,37.5174066
장승배기점,서울특별시 동작구 상도로 199,서울특별시,동작구,126.9406759,37.5052805
장안홈타운점,서울특별시 동대문구 장안벚꽃로 107,서울특별시,동대문구,127.0747898,37.5694827
장위고개점,서울특별시 성북구 장위로 51,서울특별시,성북구,127.0423395,37.614167200000004
장위점,서울특별시 성북구 돌곶이로 154,서울특별시,성북구,127.05184469999999,37.6154701
장지역점,서울특별시 송파구 새말로8길 29,서울특별시,송파구,127.1269649,37.4801195
장한평역점,서울특별시 동대문구 장한로6길 4,서울특별시,동대문구,127.06644920000001,37.5637131
장호원점,경기도 이천시 장호원읍 샘재로 151,경기도,이천시,127.6291947,37.1176777
전남고흥점,전라남도 고흥군 고흥읍 남계리 674-3,전라남도,고흥군,127.28855929999999,34.6097001
전남구례점,전라남도 구례군 구례읍 봉남리 136 ,전라남도,구례군,127.46465819999999,35.206971100000004
전남나주점,전라남도 나주시 중앙동 29 ,전라남도,나주시,126.71913459999999,35.0331403
전남무안점,전라남도 무안군 무안읍 성남리 57-4 ,전라남도,무안군,126.4751081,34.989671200000004
전남벌교점,전라남도 보성군 벌교읍 벌교리 625-16 ,전라남도,보성군,127.34441909999998,34.8432343
전남화순점,전라남도 화순군 화순읍 만연리 240-8 ,전라남도,화순군,126.99127920000001,35.0606375
전북고창점,"전라북도 고창군 고창읍 읍내리 205-1, 101호 ",전라북도,고창군,126.7005919,35.434866
전북김제점,전라북도 김제시 요촌동 184-21 ,전라북도,김제시,126.8887131,35.8000268
전북대점,전라북도 전주시 덕진구 금암동 1589-1 ,전라북도,전주시,127.1393226,35.8430322
전북부안점,전라북도 부안군 봉덕리 부안읍 봉덕리 574-114 ,전라북도,부안군,126.738725,35.727394
전북임실점,전라북도 임실군 임실읍 이도리 236-1,전라북도,임실군,127.2839588,35.6148309
전주덕진구청점,전라북도 전주시 덕진구 진북동 410-15 ,전라북도,전주시,127.1361558,35.8307164
전주동산점,전라북도 전주시 덕진구 동산동 574-33 ,전라북도,전주시,127.07932450000001,35.8721141
전주삼익점,전라북도 전주시 완산구 삼천동 1가 668-6 ,전라북도,전주시,127.12574270000002,35.795622200000004
전주삼천점,전라북도 전주시 완산구 삼천동 1가 289-5 ,전라북도,전주시,127.1157668,35.795845899999996
전주서곡점,전라북도 전주시 완산구 효자동 3가 1452-2 ,전라북도,전주시,127.09848490000002,35.834697
전주서부시장점,전라북도 전주시 완산구 효자동 1가 193-2외2필지 ,전라북도,전주시,127.1272863,35.806297799999996
전주서신점,전라북도 전주시 완산구 서신동 764-2 ,전라북도,전주시,127.11314209999999,35.8329682
전주송천대명점,전라북도 전주시 덕진구 송천동 1가 833-5 ,전라북도,전주시,127.11471370000001,35.863833500000005
전주송천점,전라북도 전주시 덕진구 송천동 2가 1272 ,전라북도,전주시,127.1236998,35.866862
전주아중점,전라북도 전주시 덕진구 인후동1가 904-5 ,전라북도,전주시,127.1650852,35.8277328
전주안골점,"전라북도 전주시 덕진구 인후동1가 1029, 한신휴플러스상가 1동 101~102호",전라북도,전주시,127.1542083,35.838269200000006
전주중화산점,전라북도 전주시 완산구 중화산동 2가 744-2 ,전라북도,전주시,127.1162564,35.825142
전주평화점,전라북도 전주시 완산구 평화동2가 230-15 ,전라북도,전주시,127.1354765,35.788565000000006
전주평화초교점,전라북도 전주시 완산구 평화동1가 438-6 ,전라북도,전주시,127.13936240000001,35.798307
전주하가지구점,전라북도 전주시 덕진구 덕진동 2가 681-7,전라북도,전주시,127.11061940000002,35.84166210000001
전주혁신점,전라북도 전주시 덕진구 장동 179-1,전라북도,전주시,127.05755800000001,35.841609000000005
전주호성점,전라북도 전주시 덕진구 우아동3가 594-5 ,전라북도,전주시,127.1550368,35.8560581
전주효자점,전라북도 전주시 완산구 효자동 1가 621-12 ,전라북도,전주시,127.1150481,35.8106593
전주휴먼시아점,"전라북도 전주시 완산구 효자동 2가 1313-6,101호",전라북도,전주시,127.0970453,35.809272299999996
정릉점,서울특별시 성북구 보국문로16길 31,서울특별시,성북구,127.0091051,37.6114223
정왕본동점,경기도 시흥시 정왕천로411번길 36,경기도,시흥시,126.74888999999999,37.346300299999996
정왕아주점,경기도 시흥시 정왕신길로139번길 4,경기도,시흥시,126.73544229999999,37.3531696
정읍상동점,전라북도 정읍시 상동 320-8 ,전라북도,정읍시,126.86793030000001,35.561014
정읍수성점,전라북도 정읍시 수성동 938-2 ,전라북도,정읍시,126.8575788,35.579694399999994
제천서부점,충청북도 충북 제천시 서부동 793,충청북도,충북,128.203729,37.135109
제천신백점,충청북도 충북 제천시 신백동 215,충청북도,충북,128.228142,37.129179
제천청전사거리점,"충청북도 제천시 청전동 626-1, 덕일맨션상가11-111호",충청북도,제천시,128.216892,37.1520904
조치원신흥점,충청남도 연기군 조치원읍 신흥리 77-7 ,충청남도,연기군,127.29394270000002,36.5953271
종암점,서울특별시 성북구 종암로9길 3,서울특별시,성북구,127.03532560000001,37.5955341
중계본동점,서울특별시 노원구 한글비석로8길 20,서울특별시,노원구,127.0775878,37.6473643
중계점,서울특별시 노원구 석계로3길 21,서울특별시,노원구,127.0635145,37.6159711
중곡제일시장점,서울특별시 광진구 능동로 51번길 44,서울특별시,광진구,127.06934720000001,37.5356631
중화역점,서울특별시 중랑구 동일로 806,서울특별시,중랑구,127.0796164,37.6024646
진주금산점,경상남도 진주시 금산면 장사리 962-3,경상남도,진주시,128.1460887,35.2179481
진주초전점,경상남도 진주시 초전동 1648-6 ,경상남도,진주시,128.11551780000002,35.2036156
진주퀸즈웰가점,경상남도 진주시 평거동 1130,경상남도,진주시,128.05188429999998,35.1667256
진주해모로점,경상남도 초전동 1660-85 해모로루비채 2블럭아파트,경상남도,초전동,128.1082545,35.214347100000005
진주호탄점,경상남도 진주시 호탄동 976-2 ,경상남도,진주시,128.1099113,35.1637131
진천점,충청북도 진천군 진천읍 읍내리 140-2 ,충청북도,진천군,127.4446966,36.8574897
차관사거리점,서울특별시 강남구 봉은사로 474,서울특별시,강남구,127.05195330000001,37.5123688
창5동점,서울특별시 도봉구 해등로16길 66,서울특별시,도봉구,127.04362900000001,37.65490689999999
창동점,서울특별시 도봉구 마들로11가길 12,서울특별시,도봉구,127.048814,37.652863399999994
창원반송점,경상남도 창원시 성산구 반림동 15 노블파크주상가127호 ,경상남도,창원시,128.6694239,35.234810100000004
창원석동점,경상남도 창원시 진해구 석동 643-1 ,경상남도,창원시,128.7060237,35.1564134
천안두정점,충청남도 천안시 서북구 두정동 990번지 109호,충청남도,천안시,127.1339567,36.8355829
천안목천신계리점,충청남도 천안시 목천읍 신계리 166-7 신도브래뉴 아파트,충청남도,천안시,127.211546,36.775756
천안백석점,충청남도 천안시 서북구 백석동 872-873 대건 프라자 110호,충청남도,천안시,127.12496399999999,36.822377
천안봉명점,충청남도 천안시 서북구 쌍용동 882 ,충청남도,천안시,127.1310392,36.8073971
천안불당점,충청남도 천안시 서북구 불당동 734번지 그랜드프라자 101호,충청남도,천안시,127.1108311,36.8097443
천안삼성점,충청남도 충남 천안시 동남구 목천읍 삼성리 185-5,충청남도,충남,127.173626,36.762445
천안성거점,충청남도 천안시 성거읍 천흥리 426-1 ,충청남도,천안시,127.20145,36.873549
천안성정점,충청남도 천안시 서북구 성정동 647-9,충청남도,천안시,127.1372267,36.82371
천안성환점,충청남도 천안시 서북구 성환읍 성환리 34-4,충청남도,천안시,127.133053,36.916407
천안신방점,충청남도 천안시 동남구 신방동 87-1,충청남도,천안시,127.1241385,36.788212200000004
천안신부점,충청남도 천안시 동남구 신부동 586 ,충청남도,천안시,127.1561743,36.8228439
천안쌍용점,충청남도 천안시 서북구 쌍용동 1953 타워프라자 102호 ,충청남도,천안시,127.1190772,36.8023583
천안안서점,충청남도 천안시 동남구 안서동 226-16,충청남도,천안시,127.17668490000001,36.8305521
천안원성점,충청남도 천안시 동남구 원성동 546-18 ,충청남도,천안시,127.1592328,36.8030077
천안직산점,충청남도 천안시 직산읍 삼은리 72-53 제일프라자 109호,충청남도,천안시,127.15208899999999,36.878906
천안차암점,충청남도 천안시 서북구 차암동 436,충청남도,천안시,127.10479109999999,36.8412843
천안청수점,충청남도 천안시 동남구 구성동 314-45번지 ,충청남도,천안시,127.1593764,36.7942106
천안통정새샘초교점,충청남도 천안시 동남구 신방동 1948 ,충청남도,천안시,127.1327091,36.7702586
천왕점,서울특별시 구로구 천왕로 42,서울특별시,구로구,126.83897079999998,37.4812531
천호1동점,서울특별시 강동구 구천면로 328 102호,서울특별시,강동구,127.1360656,37.5484578
천호점,서울특별시 강동구 천호옛길 90,서울특별시,강동구,127.1259422,37.5367602
청량리점,서울특별시 동대문구 홍릉로 36,서울특별시,동대문구,127.0443943,37.5834726
청양점,충청남도 청양군 청양읍 읍내리 209-29 ,충청남도,청양군,126.8033392,36.4511761
청원강내점,충청북도 청원군 강내면 월곡리 248-2 ,충청북도,청원군,127.3639463,36.6251261
청주가경점,충청북도 청주시 흥덕구 가경동 1669 ,충청북도,청주시,127.4432585,36.61742520000001
청주금천점,충청북도 청주시 상당구 용담동 421,충청북도,청주시,127.50809509999999,36.633165000000005
청주복대점,충청북도 청주시 흥덕구 복대동 2577 ,충청북도,청주시,127.426047,36.6363349
청주봉명점,충청북도 청주시 흥덕구 봉명동 2688번지 102호 ,충청북도,청주시,127.4608529,36.64955629999999
청주분평점,충청북도 청주시 흥덕구 분평동 1249,충청북도,청주시,127.487027,36.609911
청주사직점,충청북도 청주시 흥덕구 사창동 356-14 ,충청북도,청주시,127.46585,36.631122999999995
청주사천점,충청북도 청주시 상당구 사천동 229-22 ,충청북도,청주시,127.475774,36.664689
청주산남점,충청북도 청주시 흥덕구 산남동 516,충청북도,청주시,127.464518,36.611996999999995
청주성화점,충청북도 청주시 서원구 성화동 889번지,충청북도,청주시,127.45139509999998,36.6148654
청주수곡점,충청북도 청주시 흥덕구 수곡2동 1001 세원청실apt상가 4호 ,충청북도,청주시,127.473947,36.616904999999996
청주용암점,"충청북도 청주시 상당구 용암동 2085, 110호 ",충청북도,청주시,127.5098581,36.6094653
청주용암중흥점,충청북도 청주시 상당구 용암동 2591,충청북도,청주시,127.5136498,36.619664799999995
청주운천점,충청북도 청주시 흥덕구 운천동 1364번지 ,충청북도,청주시,127.47467069999999,36.650281299999996
청주율량점,충청북도 청주시 청원구 율량동 881,충청북도,청주시,127.4892878,36.669013299999996
청주주성점,충청북도 청주시 청원구 율량동 1971,충청북도,청주시,127.4990304,36.668305
청평점,경기도 가평군 청평면 잠곡로 1 ,경기도,가평군,127.419048,37.7373014
총신대점,서울특별시 동작구 동작대로27길 28,서울특별시,동작구,126.98045159999998,37.48762070000001
춘천석사애막골점,강원도 춘천시 후석로186번길 16,강원도,춘천시,127.75407549999998,37.867297
춘천장학점,강원도 춘천시 동면 춘천로449번길 30-1,강원도,춘천시,127.75407140000002,37.8949588
춘천퇴계금호타운점,강원도 춘천시 안마산로 213,강원도,춘천시,127.7377878,37.849968200000006
춘천후평점,강원도 춘천시 후석로 299,강원도,춘천시,127.7511685,37.877805200000005
충남부여점,충청남도 부여군 부여읍 관북리 156 ,충청남도,부여군,126.9130509,36.2824089
충남태안점,충청남도 태안군 태안읍 동문리 3구 303-13번지 ,충청남도,태안군,126.3124957,36.7558098
충북영동점,충청북도 영동군 영동읍 계산리 691-10 ,충청북도,영동군,127.77536529999999,36.1737993
충북오창점,충청북도 청원군 오창읍 각리 코아루APT상가 301-1호 ,충청북도,청원군,127.426069,36.70839
충주연수점,충청북도 충주시 연수동 926-9 ,충청북도,충주시,127.93271599999999,36.986816
충주용산점,충청북도 충주시 용산동 2048 ,충청북도,충주시,127.9397592,36.9606851
통영봉평점,경상남도 통영시 봉평동 162-40,경상남도,통영시,128.41402920000002,34.8311721
퇴계원점,경기도 남양주시 퇴계원면 퇴계원로 61,경기도,남양주시,127.14230490000001,37.6522765
파주교하점,경기도 파주시 청석로 272,경기도,파주시,126.71771559999999,37.72612120000001
파주금촌점,경기도 파주시 새꽃로 62,경기도,파주시,126.7689972,37.755515700000004
파주법원리점,경기도 파주시 법원읍 술이홀로 874,경기도,파주시,126.87282330000001,37.8490403
파주해솔마을점,경기도 파주시 가온로 122,경기도,파주시,126.7460712,37.7206866
판교백현마을점,경기도 성남시 분당구 동판교로 58,경기도,성남시,127.1152273,37.3879097
판교산운마을점,경기도 성남시 분당구 운중로 128,경기도,성남시,127.07734520000001,37.391325200000004
평창진부점,강원도 평창군 진부면 진부시장뒷길 48-2,강원도,평창군,128.5587075,37.637944399999995
평택비전점,경기도 평택시 평택3로 54,경기도,평택시,127.0942872,36.9938021
평택서정점,경기도 평택시 서정역로26번길 3,경기도,평택시,127.05592790000001,37.0564739
평택세교점,경기도 평택시 세교3로 5,경기도,평택시,127.08042730000001,37.002215
평택소사벌점,경기도 평택시 만세로 1845,경기도,평택시,127.1032615,37.0040973
평택안중점,경기도 평택시 안중읍 안현로서6길 52,경기도,평택시,126.9235477,36.9847662
평택용이점,경기도 평택시 현신2길 4,경기도,평택시,127.1359929,36.9944641
평택원평점,경기도 평택시 원평로39번길 23-3,경기도,평택시,127.0837744,36.988796
평택이충점,경기도 평택시 이충로35번길 22,경기도,평택시,127.06673119999999,37.059818799999995
평택팽성점,경기도 평택시 팽성읍 부용로 27,경기도,평택시,127.0587591,36.96320789999999
평택합정점,경기도 평택시 평남로 635,경기도,평택시,127.10653130000001,36.990754100000004
포이점,서울특별시 강남구 논현로10길 30,서울특별시,강남구,127.050955,37.474993100000006
포천송우리점,경기도 포천시 소흘읍 솔모루로 88,경기도,포천시,127.1476747,37.8289856
