lng,lat,count,max_lng,min_lng,max_lat,min_lat,cluster,area
127.37736259637732,36.28930366481132,19,127.380817147738,127.376097436306,36.2920725281548,36.2867985942069,238,410644.3879900694
127.48067232147977,36.61158142391453,29,127.485940796274,127.471345111598,36.6133830114922,36.6093832718436,239,1488309.5167925018
126.85805919058919,35.13356522279893,12,126.859199873256,126.85678186672199,35.1354102227669,35.1324336135816,240,124014.27938239119
127.69224258266988,36.93685353932297,25,127.694279321913,127.690090646046,36.9386213940223,36.9348589467258,241,246319.37771565816
127.21272903508793,37.58692140550617,57,127.21503171024099,127.209244026362,37.588202656578204,37.58527568427429,242,287459.91781311337
127.0576484892706,37.06157108518087,32,127.063939898091,127.054375702444,37.0682849972089,37.055324641742004,243,2196804.273150386
127.0608443531081,37.96007606745579,37,127.07016819989401,127.052271776385,38.0283855739924,37.8912426742946,244,184578405.1234241
126.72615651628733,37.45380901410988,39,126.733127586614,126.71915548210899,37.455745431112106,37.451600236706,245,1361552.7750851288
126.98302526588769,37.29596541426274,13,126.983881906144,126.98191597695299,37.296996727004,37.295039281148895,246,60960.03191459844
126.67533488917843,37.593772904442154,20,126.6772888183,126.673779933199,37.596053164843795,37.592411133895105,247,203874.11963647784
126.99191287487739,37.427693012098025,25,126.994294673368,126.98975269335699,37.4298071996574,37.4249913533818,248,351555.9496615599
128.6205037910557,35.88164150046564,16,128.62159193315,128.619012130878,35.8825407861597,35.8806975166382,249,75422.0533221479
126.85901250002063,37.4783947626174,33,126.869632459962,126.852289944202,37.4816235147944,37.473666529407396,250,2454244.0614291793
127.5469694841545,34.93526846368608,6,127.54982561583799,127.545366247753,34.936628162148,34.9336277190024,251,217209.23032107612
128.41556532903041,36.14708852187403,39,128.418979065793,128.409697052169,36.1490770832429,36.1448712406604,252,717331.5556442684
128.96993231066844,35.055642872157236,23,128.970701221547,128.969184794394,35.0571993594985,35.054734276067,253,73973.4994055691
128.70681823250453,35.20827260928767,11,128.708509546531,128.705468971731,35.2095260393446,35.2069349201061,254,125133.51115040517
127.12701981319786,37.53913215383605,59,127.130512758653,127.123229771738,37.541957985657,37.536396275995,255,624244.6174374133
126.809765670968,37.5609940164285,25,126.81085991423099,126.80843524793998,37.5634611918385,37.5592759582989,256,205972.79074882806
129.17548287679963,35.17062694499173,54,129.180133977383,129.172144084394,35.1748940372865,35.166594508544605,257,1083151.989464087
127.02588260443305,37.63930393024224,50,127.029264329617,127.023037461148,37.6418563386764,37.635684646093104,258,605998.0164700381
126.92143366826463,37.39859888191859,59,126.927780805135,126.91488283833901,37.4036664415107,37.39308886027779,259,2106079.49050689
128.52837814536676,35.4563059086018,18,128.52991883269698,128.526361528878,35.4581866296314,35.454783984299105,260,193968.3596330559
126.77254132193977,35.147614210091135,18,126.777731294954,126.76923019769899,35.14988339258,35.1455763564173,261,649353.6238286785
127.1142280273422,37.00067614289706,37,127.116226428573,127.111119808912,37.0027840683518,36.9986211876384,262,329803.0114854536
126.59950105309366,37.691155461716555,26,126.601699121459,126.596212663177,37.6933997216318,37.6890556240641,263,366296.9725574161
129.364325405669,36.03313752414221,25,129.36609180821,129.361603037361,36.03634472657679,36.0300245769108,264,515853.8184641144
126.78131589308302,37.482505881804364,35,126.78433147059602,126.77759143330799,37.4834397215784,37.4814984321099,265,314390.6335253068
127.1046648808394,37.32415232043616,19,127.107537433156,127.100270888679,37.325444469123894,37.3236485755833,266,355573.55712005624
129.4287420736377,35.54251895812236,25,129.430895134862,129.426088417396,35.543713042098204,35.539487573467206,267,321937.2536211436
128.08442679918477,35.19275416282064,38,128.0887862663,128.079962906284,35.19720540771729,35.1902631809783,268,972900.7302111614
128.9938317779385,35.09986300086359,66,128.99660316378,128.991420158766,35.101892140211,35.097717837636,269,343830.28599939507
128.72671942259913,36.565932743700266,46,128.729558244732,128.724326760275,36.568152891401795,36.5633418482317,270,396217.63308167533
128.55767310690808,35.836899931378234,43,128.561241157951,128.553691277682,35.8398255359845,35.833912864545496,271,703278.743177213
127.48755782266413,36.65171545753253,17,127.48892475369301,127.48661919838001,36.6545620985153,36.649027635205,272,330673.4601325036
127.64203449514777,34.95654969603649,55,127.701688708155,127.575726372966,34.9853459011239,34.929672496919,273,133594942.91651075
129.07557546092727,35.189391373511356,28,129.078463820384,129.072190254271,35.1924400827916,35.18698973141171,274,543745.2404199324
127.00583325055594,37.56349370401125,49,127.010179233985,127.00187655541401,37.5681655202894,37.5530084318389,275,2651618.3755237395
129.1494187877226,35.3719170260191,21,129.153123764553,129.144549501693,35.3748285405031,35.3686964067096,276,839850.8926054356
126.96448866076432,37.48859314147965,41,126.96662268535101,126.962508636726,37.4901339224828,37.4866371644351,277,222221.4928326879
129.40580226284027,35.962541217074,12,129.408083652148,129.403067867572,35.9647795153019,35.959312261307396,278,450324.1898906924
126.82267605176966,37.31432335504916,23,126.82550345052401,126.820210852477,37.3156110646788,37.3128831703294,279,244325.3065715241
127.13072988886488,35.79222475964347,45,127.135019474496,127.11281230296801,35.7979798360846,35.7863255004,280,4469936.90444522
127.32049645307939,36.3743787069625,15,127.32247329571699,127.31808210077101,36.3758408030884,36.3722940599976,281,243550.51061990787
127.48555287402937,34.95626581816665,32,127.488989415594,127.48402884575,34.95920808763,34.9491652248625,282,1139959.7201477315
127.0544047245765,37.512338069497574,18,127.060068770713,127.051358998773,37.514013438821294,37.510205899430396,283,604301.3057124303
126.9431483722731,35.94669286166802,10,126.943820664023,126.941815613288,35.9472084513595,35.9458538668968,284,43405.350091177075
126.736212666605,37.21364740092871,13,126.737559609282,126.735083837237,37.214544328019,37.2130861698961,285,58398.55038945529
127.11893548632982,37.382382430151765,10,127.121657076064,127.11648579790399,37.3855023771389,37.380042503721704,286,453449.974853228
127.0358640730569,37.485130082952494,39,127.041722350466,127.03335540985901,37.4873969310458,37.481883125692896,287,723293.9725038749
126.39436183755427,34.80409636669605,19,126.396557321028,126.391759876279,34.805521430033394,34.8018289183422,288,283095.81182062865
126.92858587065265,36.987869432912994,31,126.93237520835501,126.925804497491,36.989563795619,36.9855454881286,289,424301.28690564475
129.00867182006237,35.2095287348408,8,129.009777923433,129.007246037707,35.2110075651156,35.2086910650862,290,93667.34187531262
128.30948255320217,36.14671944514779,49,128.311471404716,128.307062800926,36.1537203834987,36.140813178106,291,1740872.328079247
129.309618090483,35.53229040126889,32,129.312658094256,129.307132892465,35.53501540679729,35.5311377207677,292,342341.1123184286
128.89881160872935,37.75587271173163,45,128.901579870036,128.89617333997802,37.759025900602204,37.7514406104127,293,736173.3299882713
128.73720433665548,35.824449611249385,17,128.738591218865,128.73605434097098,35.8259627841288,35.821971519818,294,195784.38219794442
129.08540243412645,35.22706564435878,57,129.089167157458,129.08135659414302,35.234157084665604,35.220194600173,295,2288461.875760778
126.8894573161218,37.4806478217547,26,126.89140734308901,126.88830175725599,37.4830841595883,37.4764124723175,296,491229.04620434454
128.9064341940615,35.24457507734145,31,128.908442767819,128.90340489903798,35.24638500999671,35.242744342733495,297,293103.3687865035
126.87543726425939,37.526522630643505,13,126.87663662182301,126.87406608957,37.5301870198076,37.524574155686004,298,346292.91838242474
127.35177465384321,36.39059945647119,11,127.35293175630899,127.349959812284,36.3934575302085,36.3881628626164,299,327811.9904630959
129.4015136555116,36.99233435208292,27,129.403187679756,129.39900698530099,36.994224875482004,36.990783366029504,300,223294.3124364977
126.8909169340801,37.58022456371684,22,126.89406013361,126.885302962555,37.5834723792241,37.5774199230836,301,823451.968206306
127.45899840029354,36.633332650357524,36,127.462259054814,127.457176082655,36.6349114133599,36.6314949573807,302,274915.9627791745
126.98600911060599,37.56020545287613,41,126.987985278393,126.98295755317801,37.5632620529706,37.5575972259592,303,465879.48772415065
126.85105533009329,37.55296926325962,27,126.853814418711,126.847001268603,37.5553446768306,37.549746488913,304,587658.6355764114
127.08851632623082,37.58126722041465,11,127.089113343837,127.087928605313,37.581723927631394,37.5807133462362,305,18477.915295036742
129.11134048389152,35.11835994908559,40,129.114070124347,129.10984420932502,35.1212150318592,35.1147599472902,306,520667.9871608486
129.05956788668522,35.13702862112141,47,129.06326233279498,129.057575409006,35.1391286458703,35.1356324647623,307,328730.2366883023
129.1142880392693,37.52291843811866,36,129.117059140767,129.111041383852,37.5246797431706,37.5191402585761,308,519200.64702735643
126.72442140888394,37.493320591103874,69,126.729851225475,126.71819476658999,37.498329778529296,37.489657112171706,309,1561019.91677267
126.8385270341543,37.656141021299405,14,126.83940094704599,126.837025641703,37.658028031580294,37.654056617663606,310,187503.10776550559
127.05891175240605,37.56317632220333,18,127.06128199535802,127.057035097978,37.5646953991442,37.56073315944229,311,262509.72425627534
128.5818379666313,35.871025199288084,59,128.58538588697598,128.577744980187,35.8736010018081,35.8674240075547,312,742819.6951624214
127.11415088440928,35.830326394690864,32,127.11571081559299,127.112172975408,35.8321341047542,35.828272668364896,313,224691.28214224224
128.63606457072783,35.858299066989574,17,128.640482246019,128.631117590591,35.8596872580218,35.857142367110896,314,622283.3732198785
127.12354464299229,37.48581040398957,11,127.124711518556,127.12217601873999,37.487601571349295,37.4849384242191,315,108181.39290228813
127.16869232845322,35.83639401123429,39,127.176535107087,127.155407110392,35.849502363726295,35.8256672543975,316,8365797.966049168
127.06888386776198,37.20650713807521,35,127.07537945498999,127.060080168638,37.21201112568011,37.1993589007416,317,2996437.9067777237
126.90922794963505,37.51819583397627,34,126.912274863395,126.906317395819,37.5219285425408,37.5144052942137,318,766455.242192517
128.57619883515076,35.20729326596255,29,128.58184179735,128.57218365386998,35.209646366968606,35.2029060989629,319,1045934.3722109289
128.60933112403583,35.90383430702236,49,128.61299291331198,128.60474897144698,35.9086403307919,35.891804128988106,320,3185694.1349770776
127.40950394081818,36.32237765697136,12,127.412013294155,127.406226125557,36.32418268008029,36.320975754218004,321,310993.3896297525
129.1543099586319,35.159384959037844,21,129.157921193953,129.150746797269,35.160872531197704,35.157447034170296,322,448040.6147040989
126.83492233568164,35.19160336143402,50,126.840187890459,126.82956514433201,35.19567093966629,35.189430703376296,323,1109982.8611017477
126.90289219353201,35.15233654709241,40,126.908109078305,126.89780948277901,35.1550479092964,35.1510320703543,324,845262.1819212931
127.06654551514514,36.7721165532501,9,127.06826288702,127.064439032507,36.773263672387706,36.7703853243353,325,171562.06179409064
127.03009547387698,37.61023354706897,60,127.032941470609,127.027312570196,37.61637572782671,37.6063635446014,326,1166543.7986307314
128.1016859484224,35.134212809138155,23,128.10839112231199,128.085871971301,35.1540343085448,35.0796700406011,327,56996864.0659456
126.71824555715999,37.618872531300575,24,126.721713705438,126.714966206209,37.621616912191,37.6165667445935,328,525060.1239427824
128.52108994973912,35.83766155921333,8,128.524486948051,128.518597231548,35.8388935342093,35.83671018587379,329,267676.14118535747
129.35504011315308,35.60629939968862,29,129.360017685776,129.34784629053001,35.6315783096286,35.5753843056319,330,31615886.23303321
126.77025819359908,37.68501498796366,27,126.772722382276,126.769145448334,37.6864160930829,37.6830528415322,331,187659.27471597647
127.07044422219862,37.751303286479065,25,127.07282945937,127.06789641067499,37.7534847519538,37.7486316474951,332,376455.71300839697
128.70738108651412,35.84012460800789,29,128.710168757376,128.704611018308,35.841333684403,35.8385204636925,333,273974.3068849142
126.9807174381851,37.48700270777012,19,126.982091778958,126.97898246143299,37.4889849089407,37.484321209860894,334,270326.24290431757
127.33765268693696,36.3007087021583,31,127.340354937964,127.33506899812201,36.301749969822396,36.2990346585029,335,247833.5984031275
127.15223101732522,37.27667259868908,48,127.15481255414,127.149654640487,37.28560592364521,37.2691218670929,336,2802272.0077855
127.13781825185829,36.829844252224454,25,127.14291881681999,127.133402227155,36.8337201653552,36.825598847395504,337,1203949.6024663236
126.72559759660307,37.54275211301694,28,126.728380505791,126.72286764999,37.5441415014075,37.5401222858867,338,342419.70744544646
126.93314694709294,37.384629276804255,39,126.93504039171101,126.92915954815399,37.3864629327092,37.382094730314996,339,397335.7704778894
127.00253831902255,37.58316191192304,30,127.00465812310699,127.000503748445,37.585174642080396,37.580899266965496,340,282758.4649588249
126.70798970624877,37.45535862328979,52,126.715595468656,126.70124752817499,37.464309303012904,37.44957037600361,341,3369284.1131552053
127.02994181121446,37.52323622130646,59,127.034139506535,127.024768618986,37.529044060496396,37.5186471356786,342,1586100.670315606
126.9667305640211,37.53206961558347,53,126.971537705886,126.96113744853999,37.5355457430159,37.5282517235606,343,1177206.5447833373
127.035751018736,37.462011101083334,6,127.037039819009,127.034421853973,37.4630796980399,37.4609210605569,344,87183.949195581
129.23072529172126,35.87639018165643,32,129.232347426469,129.22916544620702,35.87802077877,35.875122966110794,345,146100.4770905031
127.05550645956951,37.29464626872468,65,127.07081713925501,127.044953645372,37.2987479535619,37.2891451958082,346,5006561.480346378
126.77147501018635,37.60195422158617,17,126.77304539226002,126.76971056232901,37.6039169976993,37.6001155197799,347,208122.99170383543
128.42215889916955,34.84275739035004,26,128.425327006812,128.418945550149,34.8463032694039,34.8404381122637,348,600428.1516399361
128.98292630321893,35.100515009817485,11,128.98397714032401,128.981843973456,35.1012071201124,35.0997591264715,349,49938.93330793884
127.43019393083817,36.625706451876354,32,127.43608570812401,127.42652281307699,36.6290963728382,36.622972292972,350,936181.4664669111
128.41261990863072,36.07775999497179,21,128.417871645671,128.407177375551,36.0807896709073,36.0755181627686,351,995320.3838216572
126.89803822307461,35.20440482138897,10,126.899444403603,126.89629818809401,35.2058529787815,35.2030154326494,352,142367.59172477384
126.68732358020189,35.94571056764852,31,126.69056390243,126.685252904373,35.9487613459221,35.943809201660294,353,417671.1753244628
127.7040908548429,34.752981175485765,44,127.709737246538,127.699450603738,34.7556737888562,34.7492876491065,354,1089708.6333721876
129.24319314482634,35.56837434858124,39,129.24639343836398,129.238641055069,35.5700102454853,35.5667254349186,355,490937.29297248385
127.13469704156242,37.435176652884415,77,127.149500322957,127.126919014019,37.4443976615134,37.4297355975881,356,5209553.541109708
126.97614065218994,37.399754574175624,26,126.978635415406,126.97387352588999,37.4029380377341,37.3976263569767,357,412950.5763146175
128.65912391467492,35.152216967629876,14,128.664348668076,128.65711549909201,35.1527925276324,35.151109763257,358,367146.97128002235
129.08534278044823,35.201892810273485,22,129.088379269607,129.084236307336,35.2048309212269,35.1994934940888,359,387936.828003709
128.97585117136313,35.07704804579123,30,128.97719943338302,128.974398968402,35.0796142092938,35.0746893500296,360,286538.37646861
126.99155163504449,37.53307594917719,25,126.993414730849,126.988867985967,37.534913344824,37.5309851708676,361,276089.4310119212
127.14973491575591,36.80027437699169,19,127.15314517054199,127.14737639905,36.8026666325942,36.7984702788409,362,378206.0583014224
127.05227283220917,37.59251677079114,24,127.05331895949301,127.050959768965,37.59337033424829,37.5915483913705,363,66169.83637779571
128.81948412575156,35.87356515604026,26,128.824808858235,128.816413389018,35.87639309156621,35.8714437389786,364,687299.2573205366
126.71646407792463,35.98527618701465,34,126.721187568088,126.711145258298,35.9883478900556,35.98026678130871,365,1275399.6570574432
127.09584770627917,37.53563279077691,12,127.097020312945,127.094734775986,37.53674836692029,37.5346844504857,366,73263.54959722154
127.94771836580578,37.351278615645285,66,127.954150830228,127.94412231255501,37.3569500180836,37.3465790499447,367,1661624.2741437356
126.92787476247427,37.4969149019176,44,126.932251709914,126.922755448838,37.5003594304792,37.4902033483481,368,1552901.591579472
126.84352648146773,35.21829603781987,28,126.84614320581899,126.84147463189801,35.221800548729604,35.2135088212509,369,808919.7732105722
127.7536014034953,37.86582806880762,27,127.756040051908,127.749885901457,37.867864810045496,37.864214019148996,370,358645.6945756192
127.63641517714952,34.763296009810304,30,127.63966948031499,127.633519762562,34.7661884841618,34.7608893237715,371,520549.7426140338
128.07221289392635,34.92782661748739,14,128.07559270286998,128.067907670134,34.9294700207397,34.926052748996895,372,498922.16322821117
126.84924692137163,36.67842409956976,38,126.85251787573999,126.84491947805901,36.6812778460641,36.6760442471818,373,626609.5734622253
126.77699938353919,37.65304376734164,19,126.77965127578001,126.770613223542,37.6574827629918,37.6500842599733,374,1028777.45484179
127.12730466523685,36.78939901122475,23,127.128749080219,127.12498271802299,36.790964490027896,36.7883551651762,375,154465.51554712164
126.9421719708532,37.513352658341006,39,126.948141368052,126.93549880729601,37.5160916022471,37.511142933922294,376,1214390.0410217568
126.67419662238404,37.544194695025,36,126.676724971506,126.672653657812,37.5466376847138,37.5421872673782,377,293528.90927223535
126.87850588917502,37.46419534633656,23,126.883969762614,126.870796521194,37.4744445453564,37.4603404866549,378,2993337.154533947
126.94303485923578,37.55857481613768,33,126.94662271493,126.93895660287701,37.559706687392,37.556784177386106,379,441588.06527197786
126.4613181440136,34.81190265478314,5,126.462564770807,126.45947420371999,34.8132770307155,34.8098320814792,380,177772.09064844053
127.49115456167343,36.62897944656952,20,127.493313125499,127.487932156082,36.6322057260599,36.6262795054351,381,522135.49768501805
128.7530659910399,35.83787075684316,13,128.755286944764,128.751201241433,35.8387732443679,35.8359346914829,382,184780.63069721256
126.84514690760186,36.726449694298786,15,126.84771209571699,126.843540653598,36.7277917590245,36.724668128862,383,203303.4297198817
127.350929308989,36.3630884434375,35,127.35356043645001,127.34741643592,36.3656548720784,36.3604395448757,384,501847.16247814574
127.06094277499754,37.23581188188852,16,127.063285261695,127.059942761073,37.2364672536927,37.2346546194071,385,100676.62061543213
126.84322835243476,37.49591951769209,33,126.84619977848699,126.840281312612,37.497370831901,37.493803811054605,386,337681.7273514427
126.6474602428301,37.39767467405239,25,126.65296068767701,126.635132847712,37.4031307553163,37.3939111118256,387,2773362.50020691
128.5519970003338,35.85463569149543,15,128.555290273711,128.548292497607,35.85662963060071,35.853269086422294,388,422052.79168400867
127.3676132810026,36.35134283852938,26,127.3707710881,127.363806106434,36.35815179396079,36.3449970847591,389,1986017.769690568
127.34334476512073,36.330332276942514,22,127.34460589898998,127.34095998737301,36.3344616624311,36.3273562293209,390,574054.0972802849
126.77219890283591,37.50195332992912,22,126.77755528864799,126.76427557121299,37.5049392699814,37.496649396581795,391,1745215.859966622
127.01634737897956,37.27789586617846,51,127.018716171287,127.01442579375,37.2801721167882,37.2754124535509,392,333172.7671824585
128.06342004632367,35.17241262803935,9,128.065975069124,128.060529828797,35.1752949877639,35.1704808106999,393,417453.7943754683
126.96637381906568,37.565669544756005,52,126.971194691616,126.96415696969,37.568776448171,37.562199293734395,394,722285.9021073942
126.88054544380881,35.15942863460958,17,126.883176035037,126.877209877461,35.1613443926047,35.1572710759204,395,392160.957221048
127.94466596416707,37.329032809699584,30,127.950663730947,127.93982223753599,37.332008121551794,37.3262013516235,396,1049134.997119731
128.96492333222852,35.111165205494544,49,128.966562764694,128.96281544619,35.1136076941591,35.1063846616707,397,597896.7726761689
127.09870304715324,35.83613388639185,4,127.100131671215,127.097819175704,35.8380283111956,35.834919524627296,398,127981.65672933537
129.3474611883869,35.544626451793896,24,129.34920323753,129.344606978712,35.547171353345796,35.539990574707296,399,636552.6577385165
127.03525285041225,37.5614407711742,73,127.041235779544,127.03271016038,37.564129975320604,37.558417234941395,400,760460.1022700203
127.03141932947068,37.260523611966576,33,127.03537974079501,127.02560686295601,37.2636088060262,37.257423045079896,401,959082.678219462
129.04191081617765,35.090628230218684,21,129.043450866918,129.039686049832,35.093573880103,35.0886823806744,402,324504.1348515692
128.98182746531958,35.17058015728984,27,128.983123780483,128.980438182562,35.1719713188473,35.1686190350474,403,155930.98361747555
129.339859767956,36.00688180248435,36,129.344120655923,129.335425963038,36.0112468885494,36.0054351704515,404,808386.0331569136
127.37835120247476,36.36173916246622,9,127.37976849901001,127.376755925172,36.365063106132204,36.359931860028205,405,312837.9973270663
126.69761786464284,37.59304574196403,6,126.69907696257201,126.694702123394,37.5936408595978,37.5923625750486,406,132558.1058086499
126.66112318111446,37.44877341981542,24,126.670565332466,126.655962407572,37.4523218170076,37.44054734955839,407,2651563.8528313907
126.8909482701381,37.49566411711829,12,126.892552791439,126.88933994865499,37.496857469896895,37.494759903418704,408,105824.96138373454
127.45591480159639,36.3056872773806,26,127.45890845114799,127.453232756229,36.3079132747355,36.3025156585993,409,486078.84570348443
129.37806359333274,36.06025332682009,9,129.379195016003,129.376456443266,36.0609542415795,36.0594080173954,410,70811.98817590621
126.72276873010104,37.69269212598781,29,126.74966445803999,126.68598448678101,37.719430361393705,37.6746920766955,411,44091259.28622268
126.87622038544092,35.21058282265962,38,126.882161900215,126.87203287773599,35.2163342049355,35.2064540684512,412,1613030.9067176695
127.14986865944968,37.55255509866112,32,127.156432745655,127.14253935982799,37.5552533311149,37.548597929539596,413,1608304.2375373307
126.97495683722155,37.56148016752074,57,126.9776680544,126.971322774417,37.5644004482905,37.5576448016953,414,688883.77861668
129.29410860781508,35.53287227521153,9,129.296221749427,129.291529798816,35.5342419044095,35.5316255882794,415,208046.45301109675
127.04841805089562,37.52432869937891,50,127.05381310274099,127.04532798603,37.526458780263205,37.5223316906364,416,605175.5535912099
127.72296133774952,34.73297940726254,15,127.72508139218,127.719232325559,34.7353633215059,34.7305110824661,417,453016.35679431545
127.10954633224398,37.27607041548246,29,127.11363946848499,127.10564377533899,37.2828994495302,37.2691571423808,418,2227018.25718502
126.81223539414255,37.48495120450854,24,126.81462648841699,126.808721690954,37.486686214851204,37.4834013385841,419,317980.60516460723
126.52557867359694,33.51412157958499,21,126.52683933356899,126.523421684482,33.5164199554527,33.5124393231177,420,232720.81456833592
128.69049738162568,35.86519811632266,13,128.692993858006,128.68793381382,35.8684458082119,35.8622866918125,421,531673.2492611782
126.81985039360163,35.19074968897762,25,126.824271462187,126.816735326597,35.191784903836705,35.189663878950796,422,412032.86305688944
126.83472790703175,37.61812591300357,28,126.83729512352,126.832476816038,37.625578199081396,37.6128439332262,423,1716186.9399222545
129.33006506865462,35.524626615700626,13,129.333481327428,129.329286898034,35.5254626069961,35.5227397837276,424,185161.16792867164
127.11058053919146,36.803112465719934,11,127.112425154083,127.108752022456,36.8042449249831,36.8020791338047,425,129549.16764869582
127.03437412894276,37.50645914954977,21,127.03593091193001,127.032920693417,37.5090311030938,37.5032438372639,426,380618.6163966695
128.5660943858245,35.88979646294754,14,128.56822694744,128.563482734299,35.8911737855939,35.8889155318045,427,192977.17142331888
127.0380790571468,37.52347754179896,47,127.04177850802401,127.033948808738,37.5289969293011,37.520352834381,428,1100057.7117234985
129.06985775365837,35.171603639116476,44,129.072550629074,129.067548158661,35.1737522395058,35.1688029207615,429,400257.68825963925
127.02286803293089,37.51972104186814,42,127.026545723943,127.018951301285,37.52433175822979,37.5155395038946,430,1103023.3496800081
127.24464478884771,37.655113331244785,27,127.248416951976,127.24010046381399,37.6561971597605,37.6538293007075,431,475431.27864266693
128.5469953035015,35.927012603189716,32,128.551104690104,128.543577315066,35.9347600351476,35.9203203575553,432,2385566.445858679
127.08176039018474,37.51042060209166,17,127.086357128521,127.078851483598,37.5116163456761,37.5082427548775,433,454756.11411649745
129.0852201375524,35.18734044725035,34,129.087267952323,129.08358002887698,35.189743396339395,35.1847880401085,434,326675.7784583581
128.68071177202296,35.22403251365466,21,128.68757898136602,128.675506263541,35.2290819728039,35.2178240032099,435,2175317.743047449
127.11502244743211,35.86801085446833,25,127.121382364133,127.111909614512,35.8697966844217,35.8635165035512,436,955265.9406505078
126.89648251977904,37.52495311983625,26,126.898959351717,126.891527505887,37.527523244578,37.521559133096,437,682790.6434040212
129.11690639200071,35.1682454515827,50,129.11989941556,129.114308045922,35.1695392573695,35.1661035806274,438,317506.7747752145
129.13247787215747,35.15592060181203,41,129.134761979966,129.126766286408,35.158518594106,35.1535714169856,439,652664.2048683764
129.19611763048755,36.001868765138326,11,129.198124633488,129.192586756295,36.00292908517989,35.999863105452796,440,286201.07447680656
126.67789708601352,37.45943127372829,54,126.68024964658998,126.67456264773399,37.4618225462491,37.457294977756604,441,396956.3714613814
126.3845606617042,34.79092843096843,9,126.385750130992,126.383131047978,34.7921483548437,34.7881287813192,442,201826.30900254226
127.07208748665361,37.274383606026745,19,127.074034653697,127.06981918793001,37.27615202545,37.271895665638496,443,285199.728393073
127.9296449652648,36.97224421378909,65,127.936142159459,127.923943400698,36.975667990052294,36.9690191424975,444,1351663.297781662
127.0139793666847,37.57271296246805,42,127.015704175886,127.0120242442,37.5743101363574,37.5707207758499,445,207720.2616490624
129.31678040360967,35.554532767909144,17,129.324810042847,129.307311434124,35.5563907047489,35.5527488135565,446,2096910.1306672357
126.90143689803101,37.443502592932816,5,126.901722635116,126.901025245378,37.4439504154957,37.442855055037796,447,14628.48695500061
127.4355676973102,36.35105925226925,9,127.435868132209,127.43501807251499,36.353110114369,36.3488092949347,448,184175.43591293262
126.81168198787287,37.335406154341044,15,126.812989052815,126.81014640660901,37.3370267230434,37.334394028004,449,116914.57180831893
126.97124572545141,37.29829665460052,26,126.97427633416099,126.96900104252899,37.299558646970205,37.2966328455774,450,254140.95777670472
128.57823221071376,38.19755292458633,56,128.58559154463398,128.572727993864,38.2019063414876,38.1929260406009,451,1775577.552082369
129.21417669027,35.86537297419645,37,129.215993418922,129.21121315047,35.8669800595342,35.863632819857,452,254535.4013503174
127.11656501649539,35.81916013006814,13,127.118047365686,127.11500435624,35.8204572416342,35.81785923951811,453,124669.65939239065
129.09049150219502,35.247202981036956,18,129.092235658994,129.08878722839398,35.248737821019795,35.2449780520037,454,214291.9272507763
128.36222372048124,36.12334058347938,29,128.36459609904,128.359333270594,36.125093877975296,36.120634076006205,455,368641.32314275176
127.31301719592962,36.39203676383986,8,127.315144476298,127.311277530658,36.393773080780896,36.3903618318213,456,207096.6745728843
126.9536882378714,37.48128382925457,49,126.957056182041,126.949002087144,37.4852117315807,37.478620057117,457,818619.7764188779
126.65683887560395,37.602428543614465,37,126.66256723334101,126.65395209849,37.6043327677858,37.6010831743874,458,554944.9690319428
127.05779259892674,37.505509347970836,37,127.06093091237,127.054021960434,37.5092637431003,37.5033342797669,459,633128.2585267677
126.76917589409425,37.66062859583379,51,126.774178747607,126.76503174519699,37.665933855029294,37.65475973042871,460,1721709.2393278067
127.12993908253445,36.80323427628188,17,127.131928048137,127.127385353839,36.80602927765771,36.8006177133172,461,412861.59797555994
127.95543965642301,37.342976877262466,29,127.95844387114599,127.95174814937401,37.346933418685396,37.340463967615904,462,681610.1759851084
129.3550052591127,36.014002129643146,19,129.357873514552,129.351590931884,36.0177922837678,36.0115384276545,463,630580.6062753586
128.33593056022534,36.11853932472919,44,128.340807688159,128.327973742818,36.1317400664284,36.11104587446339,464,5202357.897239819
126.79482496984231,35.13969774967741,20,126.797250665594,126.791812780084,35.141960927049496,35.1373241355651,465,400811.261190543
126.91471353449752,35.14884017957054,30,126.91705210131,126.90920795757499,35.1513924945319,35.1447152206386,466,832460.9760580121
126.72264306413291,37.401310788050274,9,126.72411694928002,126.72083758206699,37.4020833844163,37.4005678014784,467,88211.21691775799
127.96460228688767,37.31930650560901,9,127.966918036807,127.96144542811199,37.321579073815705,37.317686544469105,468,331077.24203266663
126.7614689550483,37.689850552130935,31,126.76351365731001,126.759053128566,37.692228259034295,37.6874113008788,469,346314.1724342726
127.00034841381293,37.26743618369492,34,127.002750463356,126.997339886626,37.2703193095856,37.2636608206772,470,610583.6770090129
126.99430091329106,37.56041563324265,26,126.995766045674,126.99223018737,37.5643137242908,37.5586057661279,471,392680.0070756515
127.51897017281632,34.95517729900156,13,127.520952289584,127.51541130797101,34.9578502999114,34.9540191638755,472,342810.1407932901
127.45811134683674,36.6185027642687,16,127.460099322063,127.455554354827,36.620333962756,36.6172366330184,473,222385.80367593563
127.10939781727814,37.39797190562186,45,127.112715466524,127.105312496268,37.403930890991795,37.3918500323828,474,1753169.1950799013
127.01816274821786,37.48537148919514,43,127.02148076896098,127.01456955461201,37.488661103362105,37.4824188854215,475,670448.7520441472
126.92973426626861,37.609563312740164,29,126.931790245334,126.92737650424101,37.611546203085496,37.6085487919771,476,205968.03794589287
