city,district,cost,count,citycode,citycode_mod,population,sales,brand,area,pizzaschool,domino,pizzahut,mrpizza,EarningRatio
서울특별시,광진구,483279000,3,11215,11,354344.0,747634000.0,mrpizza,서울특별시 광진구,False,False,False,True,1.547
서울특별시,관악구,375600000,2,11620,11,502251.0,747634000.0,mrpizza,서울특별시 관악구,False,False,False,True,1.991
서울특별시,서대문구,412494000,3,11410,11,311586.0,747634000.0,mrpizza,서울특별시 서대문구,False,False,False,True,1.812
서울특별시,강동구,488856000,3,11740,11,424727.0,747634000.0,mrpizza,서울특별시 강동구,False,False,False,True,1.529
서울특별시,강북구,342995999,2,11305,11,316604.0,747634000.0,mrpizza,서울특별시 강북구,False,False,False,True,2.18
울산광역시,울주군,244325999,2,31710,31,222191.0,514229000.0,mrpizza,울산광역시 울주군,False,False,False,True,2.105
인천광역시,강화군,213438000,0,28710,28,68992.0,547726000.0,mrpizza,인천광역시 강화군,False,False,False,True,2.566
인천광역시,부평구,272640000,2,28237,28,520171.0,547726000.0,mrpizza,인천광역시 부평구,False,False,False,True,2.009
인천광역시,남동구,263630999,2,28200,28,536255.0,547726000.0,mrpizza,인천광역시 남동구,False,False,False,True,2.078
인천광역시,계양구,254622000,2,28245,28,308685.0,547726000.0,mrpizza,인천광역시 계양구,False,False,False,True,2.151
인천광역시,연수구,293661000,2,28185,28,352172.0,547726000.0,mrpizza,인천광역시 연수구,False,False,False,True,1.865
전라남도,영광군,183408000,1,46870,46,54040.0,590353666.6666666,mrpizza,전라남도 영광군,False,False,False,True,3.219
전라남도,해남군,204000000,0,46820,46,71214.0,590353666.6666666,mrpizza,전라남도 해남군,False,False,False,True,2.894
전라남도,여수시,231885000,1,46130,46,282946.0,590353666.6666666,mrpizza,전라남도 여수시,False,False,False,True,2.546
전라남도,화순군,203142000,0,46790,46,63499.0,590353666.6666666,mrpizza,전라남도 화순군,False,False,False,True,2.906
전라남도,보성군,195680000,0,46780,46,42262.0,590353666.6666666,mrpizza,전라남도 보성군,False,False,False,True,3.017
전라남도,고흥군,189570000,0,46770,46,65570.0,590353666.6666666,mrpizza,전라남도 고흥군,False,False,False,True,3.114
전라남도,광양시,197136000,0,46230,46,152104.0,590353666.6666666,mrpizza,전라남도 광양시,False,False,False,True,2.995
전라남도,구례군,211020000,0,46730,46,26474.0,590353666.6666666,mrpizza,전라남도 구례군,False,False,False,True,2.798
전라남도,순천시,210864000,1,46150,46,280361.0,590353666.6666666,mrpizza,전라남도 순천시,False,False,False,True,2.8
전라남도,완도군,221420000,1,46890,46,51213.0,590353666.6666666,mrpizza,전라남도 완도군,False,False,False,True,2.666
전라남도,나주시,209148000,0,46170,46,114815.0,590353666.6666666,mrpizza,전라남도 나주시,False,False,False,True,2.823
전라남도,목포시,212580000,2,46110,46,230930.0,590353666.6666666,mrpizza,전라남도 목포시,False,False,False,True,2.777
전라남도,무안군,237462000,0,46840,46,81808.0,590353666.6666666,mrpizza,전라남도 무안군,False,False,False,True,2.486
전라북도,고창군,203142000,0,45790,45,56407.0,570316333.3333334,mrpizza,전라북도 고창군,False,False,False,True,2.807
전라북도,군산시,204000000,1,45130,45,271781.0,570316333.3333334,mrpizza,전라북도 군산시,False,False,False,True,2.796
전라북도,정읍시,209148000,0,45180,45,111535.0,570316333.3333334,mrpizza,전라북도 정읍시,False,False,False,True,2.727
전라북도,김제시,194991000,1,45210,45,84734.0,570316333.3333334,mrpizza,전라북도 김제시,False,False,False,True,2.925
전라북도,임실군,203090000,0,45750,45,28606.0,570316333.3333334,mrpizza,전라북도 임실군,False,False,False,True,2.808
전라북도,익산시,210006000,1,45140,45,291001.0,570316333.3333334,mrpizza,전라북도 익산시,False,False,False,True,2.716
전라북도,완주군,202284000,1,45710,45,93382.0,570316333.3333334,mrpizza,전라북도 완주군,False,False,False,True,2.819
전라북도,부안군,198852000,0,45800,45,54030.0,570316333.3333334,mrpizza,전라북도 부안군,False,False,False,True,2.868
전라북도,남원시,204858000,1,45190,45,82095.0,570316333.3333334,mrpizza,전라북도 남원시,False,False,False,True,2.784
전라북도,전주시,223305000,2,45111,45,653694.0,570316333.3333334,mrpizza,전라북도 전주시,False,False,False,True,2.554
제주특별자치도,서귀포시,282000000,0,50130,50,181505.0,465145333.3333333,mrpizza,제주특별자치도 서귀포시,False,False,False,True,1.649
제주특별자치도,제주시,296820000,2,50110,50,487143.0,465145333.3333333,mrpizza,제주특별자치도 제주시,False,False,False,True,1.567
충청남도,홍성군,223734000,0,44800,44,101037.0,496846666.6666667,mrpizza,충청남도 홍성군,False,False,False,True,2.221
충청남도,태안군,204429000,0,44825,44,63062.0,496846666.6666667,mrpizza,충청남도 태안군,False,False,False,True,2.43
충청남도,청양군,196278000,0,44790,44,31642.0,496846666.6666667,mrpizza,충청남도 청양군,False,False,False,True,2.531
충청남도,천안시,235317000,6,44131,44,649107.0,496846666.6666667,mrpizza,충청남도 천안시,False,False,False,True,2.111
충청남도,예산군,182121000,1,44810,44,79791.0,496846666.6666667,mrpizza,충청남도 예산군,False,False,False,True,2.728
충청남도,아산시,222447000,1,44200,44,313537.0,496846666.6666667,mrpizza,충청남도 아산시,False,False,False,True,2.234
충청남도,부여군,200568000,1,44760,44,67524.0,496846666.6666667,mrpizza,충청남도 부여군,False,False,False,True,2.477
충청남도,계룡시,210006000,0,44250,44,43378.0,496846666.6666667,mrpizza,충청남도 계룡시,False,False,False,True,2.366
충청남도,공주시,212151000,0,44150,44,107036.0,496846666.6666667,mrpizza,충청남도 공주시,False,False,False,True,2.342
충청남도,서천군,189414000,0,44770,44,53462.0,496846666.6666667,mrpizza,충청남도 서천군,False,False,False,True,2.623
충청남도,서산시,222018000,0,44210,44,174344.0,496846666.6666667,mrpizza,충청남도 서산시,False,False,False,True,2.238
충청남도,논산시,201855000,1,44230,44,120005.0,496846666.6666667,mrpizza,충청남도 논산시,False,False,False,True,2.461
충청남도,당진시,225020999,1,44270,44,167481.0,496846666.6666667,mrpizza,충청남도 당진시,False,False,False,True,2.208
충청남도,보령시,210006000,1,44180,44,101549.0,496846666.6666667,mrpizza,충청남도 보령시,False,False,False,True,2.366
충청남도,금산군,220730999,1,44710,44,52957.0,496846666.6666667,mrpizza,충청남도 금산군,False,False,False,True,2.251
충청북도,괴산군,222018000,0,43760,43,38133.0,489755000.0,mrpizza,충청북도 괴산군,False,False,False,True,2.206
충청북도,보은군,182550000,0,43720,43,33448.0,489755000.0,mrpizza,충청북도 보은군,False,False,False,True,2.683
충청북도,영동군,190272000,0,43740,43,49179.0,489755000.0,mrpizza,충청북도 영동군,False,False,False,True,2.574
충청북도,옥천군,211293000,0,43730,43,51371.0,489755000.0,mrpizza,충청북도 옥천군,False,False,False,True,2.318
충청북도,제천시,201855000,1,43150,43,135243.0,489755000.0,mrpizza,충청북도 제천시,False,False,False,True,2.426
충청북도,증평군,202713000,1,43745,43,37378.0,489755000.0,mrpizza,충청북도 증평군,False,False,False,True,2.416
충청북도,진천군,213867000,1,43750,43,79919.0,489755000.0,mrpizza,충청북도 진천군,False,False,False,True,2.29
충청북도,청주시,231455999,4,43111,43,838887.0,489755000.0,mrpizza,충청북도 청주시,False,False,False,True,2.116
충청북도,충주시,213438000,0,43130,43,210463.0,489755000.0,mrpizza,충청북도 충주시,False,False,False,True,2.295
충청북도,음성군,206145000,0,43770,43,95375.0,489755000.0,mrpizza,충청북도 음성군,False,False,False,True,2.376
강원도,강릉시,360097000,1,42150,42,213106.0,726643666.6666666,pizzahut,강원도 강릉시,False,False,True,False,2.018
강원도,정선군,336850000,0,42770,42,37438.0,726643666.6666666,pizzahut,강원도 정선군,False,False,True,False,2.157
강원도,화천군,362770000,0,42790,42,24979.0,726643666.6666666,pizzahut,강원도 화천군,False,False,True,False,2.003
강원도,홍천군,360988000,0,42720,42,69646.0,726643666.6666666,pizzahut,강원도 홍천군,False,False,True,False,2.013
강원도,평창군,336931000,0,42760,42,42435.0,726643666.6666666,pizzahut,강원도 평창군,False,False,True,False,2.157
강원도,태백시,304855000,0,42190,42,44415.0,726643666.6666666,pizzahut,강원도 태백시,False,False,True,False,2.384
강원도,춘천시,374353000,2,42110,42,280098.0,726643666.6666666,pizzahut,강원도 춘천시,False,False,True,False,1.941
강원도,철원군,310201000,0,42780,42,45840.0,726643666.6666666,pizzahut,강원도 철원군,False,False,True,False,2.342
강원도,인제군,315547000,0,42810,42,31902.0,726643666.6666666,pizzahut,강원도 인제군,False,False,True,False,2.303
강원도,횡성군,311983000,0,42730,42,46767.0,726643666.6666666,pizzahut,강원도 횡성군,False,False,True,False,2.329
강원도,영월군,254068000,0,42750,42,39440.0,726643666.6666666,pizzahut,강원도 영월군,False,False,True,False,2.86
강원도,양양군,350620000,0,42830,42,27519.0,726643666.6666666,pizzahut,강원도 양양군,False,False,True,False,2.072
강원도,양구군,313765000,0,42800,42,23279.0,726643666.6666666,pizzahut,강원도 양구군,False,False,True,False,2.316
강원도,속초시,352078000,1,42210,42,81497.0,726643666.6666666,pizzahut,강원도 속초시,False,False,True,False,2.064
강원도,삼척시,309310000,0,42230,42,68053.0,726643666.6666666,pizzahut,강원도 삼척시,False,False,True,False,2.349
강원도,동해시,318220000,1,42170,42,90808.0,726643666.6666666,pizzahut,강원도 동해시,False,False,True,False,2.283
강원도,고성군,320002000,0,42820,42,27860.0,726643666.6666666,pizzahut,강원도 고성군,False,False,True,False,2.271
강원도,원주시,362770000,3,42130,42,345712.0,726643666.6666666,pizzahut,강원도 원주시,False,False,True,False,2.003
경기도,양평군,419793999,1,41830,41,116084.0,602323000.0,pizzahut,경기도 양평군,False,False,True,False,1.435
경기도,여주시,368116000,1,41670,41,111143.0,602323000.0,pizzahut,경기도 여주시,False,False,True,False,1.636
경기도,연천군,336931000,0,41800,41,44187.0,602323000.0,pizzahut,경기도 연천군,False,False,True,False,1.788
경기도,오산시,406428999,2,41370,41,220081.0,602323000.0,pizzahut,경기도 오산시,False,False,True,False,1.482
경기도,용인시,515131000,8,41461,41,1042229.0,602323000.0,pizzahut,경기도 용인시,False,False,True,False,1.169
경기도,의왕시,576610000,0,41430,41,157090.0,602323000.0,pizzahut,경기도 의왕시,False,False,True,False,1.045
경기도,파주시,426031000,2,41480,41,453366.0,602323000.0,pizzahut,경기도 파주시,False,False,True,False,1.414
경기도,이천시,405538000,1,41500,41,214814.0,602323000.0,pizzahut,경기도 이천시,False,False,True,False,1.485
경기도,평택시,401973999,4,41220,41,500787.0,602323000.0,pizzahut,경기도 평택시,False,False,True,False,1.498
경기도,포천시,361878999,2,41650,41,149603.0,602323000.0,pizzahut,경기도 포천시,False,False,True,False,1.664
경기도,화성시,494638000,5,41590,41,781507.0,602323000.0,pizzahut,경기도 화성시,False,False,True,False,1.218
경기도,양주시,389500000,1,41630,41,219789.0,602323000.0,pizzahut,경기도 양주시,False,False,True,False,1.546
경기도,의정부시,440286999,4,41150,41,450332.0,602323000.0,pizzahut,경기도 의정부시,False,False,True,False,1.368
경기도,안양시,629178999,4,41171,41,573296.0,602323000.0,pizzahut,경기도 안양시,False,False,True,False,0.957
경기도,하남시,718279000,2,41450,41,262261.0,602323000.0,pizzahut,경기도 하남시,False,False,True,False,0.839
경기도,안산시,474145000,5,41271,41,657988.0,602323000.0,pizzahut,경기도 안산시,False,False,True,False,1.27
경기도,안성시,354751000,1,41550,41,183665.0,602323000.0,pizzahut,경기도 안성시,False,False,True,False,1.698
경기도,가평군,356533000,0,41820,41,62740.0,602323000.0,pizzahut,경기도 가평군,False,False,True,False,1.689
경기도,고양시,505330000,7,41281,41,1045533.0,602323000.0,pizzahut,경기도 고양시,False,False,True,False,1.192
경기도,과천시,1272481000,1,41290,41,58218.0,602323000.0,pizzahut,경기도 과천시,False,False,True,False,0.473
경기도,광주시,443851000,1,41610,41,366092.0,602323000.0,pizzahut,경기도 광주시,False,False,True,False,1.357
경기도,구리시,602448999,1,41310,41,201952.0,602323000.0,pizzahut,경기도 구리시,False,False,True,False,1.0
경기도,군포시,525823000,2,41410,41,275207.0,602323000.0,pizzahut,경기도 군포시,False,False,True,False,1.145
경기도,광명시,696895000,2,41210,41,323527.0,602323000.0,pizzahut,경기도 광명시,False,False,True,False,0.864
경기도,남양주시,461671000,6,41360,41,687575.0,602323000.0,pizzahut,경기도 남양주시,False,False,True,False,1.305
경기도,동두천시,355642000,1,41250,41,95375.0,602323000.0,pizzahut,경기도 동두천시,False,False,True,False,1.694
경기도,부천시,522259000,6,41190,41,837937.0,602323000.0,pizzahut,경기도 부천시,False,False,True,False,1.153
경기도,성남시,805597000,8,41131,41,949316.0,602323000.0,pizzahut,경기도 성남시,False,False,True,False,0.748
경기도,수원시,520477000,7,41111,41,1198461.0,602323000.0,pizzahut,경기도 수원시,False,False,True,False,1.157
경기도,시흥시,449196999,4,41390,41,459601.0,602323000.0,pizzahut,경기도 시흥시,False,False,True,False,1.341
경기도,김포시,477709000,2,41570,41,429752.0,602323000.0,pizzahut,경기도 김포시,False,False,True,False,1.261
경상남도,창원시,419793999,6,48121,48,1049897.0,518211666.6666667,pizzahut,경상남도 창원시,False,False,True,False,1.234
경상남도,남해군,308419000,0,48840,48,44163.0,518211666.6666667,pizzahut,경상남도 남해군,False,False,True,False,1.68
경상남도,합천군,294163000,0,48890,48,45679.0,518211666.6666667,pizzahut,경상남도 합천군,False,False,True,False,1.762
