lng,lat,count
127.02330447017891,37.522673835936665,20
127.15157877865158,37.2726927294042,25
127.10302301657507,35.83401082558979,15
126.83334462925433,37.31690547509695,6
129.33053375099811,35.53243750361548,29
126.68514311198446,37.70975685936158,11
127.03540548084261,37.52787955360537,21
127.92798147726643,37.34907180874297,31
128.47265069503712,37.184504076498506,34
126.67523837539528,37.54320760427035,19
128.74107624699224,36.890134017566794,19
126.48081953201414,34.99619463803052,21
127.07892432730215,37.251984440759124,31
126.69583088211394,35.434280026816275,25
126.77043794801898,35.148629012993325,9
129.20945607647224,35.84338429731618,4
128.82864204625926,37.89465712729545,36
129.07590269959476,35.1894352222058,30
127.20710789023913,37.23729068943339,8
126.57703221709855,33.25617746761637,9
126.48789388226754,37.74628353475219,11
