store,address,lng,lat,city,district,city_district
주안역2호점,인천 남구 주안1동 130-7번지,126.6816665,37.464288700000004,인천광역시,남구,인천광역시남구
진흥점,인천 남구 주안동 1460-6,126.6792078,37.4488158,인천광역시,남구,인천광역시남구
청라점,인천 서구 경서동 850-22,126.644401,37.5365344,인천광역시,서구,인천광역시서구
광양중마점,전남 광양시 중동 1296-11,127.6983249,34.9415179,전라남도,광양시,전라남도광양시
광양칠성점,전남 광양시 광양읍 칠성리 930-7,127.5816163,34.974929700000004,전라남도,광양시,전라남도광양시
남악점,전남 무안군 삼향읍 남악3로 55 남악 펠리시티 3차,126.45977490000001,34.8103374,전라남도,무안군,전라남도무안군
목포점,전남 목포시 상동 1000번지,126.42678240000001,34.8034825,전라남도,목포시,전라남도목포시
순천본점,전남 순천시 조례동 1597-15,127.5227853,34.9528732,전라남도,순천시,전라남도순천시
순천장천점,전남 순천시 저전동 229-5,127.48701809999999,34.947595799999995,전라남도,순천시,전라남도순천시
여수여천점,전남 여수시 학동 69-5,127.6632287,34.7632155,전라남도,여수시,전라남도여수시
여수터미널2호점,전남 여수시 오림동 406-1,127.7161621,34.7578151,전라남도,여수시,전라남도여수시
군산본점,전북 군산시 나운동 154-1,126.6982904,35.9620557,전라북도,군산시,전라북도군산시
군산수송점,"전북 군산시 수송동 828-3, 16",126.7166404,35.96878710000001,전라북도,군산시,전라북도군산시
익산모현점,전북 익산시 모현동 250-4,126.94230459999999,35.9432756,전라북도,익산시,전라북도익산시
익산영등점,전북 익산시 영등동 747-2,126.97142190000001,35.958126,전라북도,익산시,전라북도익산시
전주금암점,전북 전주시 덕진구 금암동 1591-15,127.14019979999999,35.843355100000004,전라북도,전주시,전라북도전주시
전주효자점,전북 전주시 완산구 효자동1가 효자동1가 298-4,35.806266,127.121707,전라북도,전주시,전라북도전주시
서귀포점,제주 서귀포시 동홍동 116-9,126.57041940000002,33.2549578,제주특별자치도,서귀포시,제주특별자치도서귀포시
제주연동점,제주 제주시 연동 292-29,126.49491670000002,33.489538399999994,제주특별자치도,제주시,제주특별자치도제주시
제주이도점,제주 제주시 이도2동 1060-14,126.5365824,33.497046600000004,제주특별자치도,제주시,제주특별자치도제주시
피자헛매장1,제주특별자치도 서귀포시 대정읍 가파리 583-1,126.2693123,33.1153689,제주특별자치도,서귀포시,제주특별자치도서귀포시
공주신관점,충남 공주시 신관동 265-15,127.13961210000001,36.474576,충청남도,공주시,충청남도공주시
논산2호점,충남 논산시 취암동 501-18,127.09341370000001,36.1948149,충청남도,논산시,충청남도논산시
당진점,충남 당진시 읍내동 786,126.63737350000001,36.8962398,충청남도,당진시,충청남도당진시
아산배방점,충남 아산시 배방읍 북수리 645-10,127.06902509999999,36.7742591,충청남도,아산시,충청남도아산시
아산점,충남 아산시 온천동 87-5,127.0047138,36.780829,충청남도,아산시,충청남도아산시
천안두정점,충남 천안시 서북구 두정동 698번지 2층,127.1330613,36.8335591,충청남도,천안시,충청남도천안시
천안쌍용점,충남 천안시 서북구 쌍용동 1369번지,127.1186787,36.8007346,충청남도,천안시,충청남도천안시
천안원성점,충남 천안시 원성동 124-5 101호~102호 101,127.1584624,36.8045823,충청남도,천안시,충청남도천안시
분평대로점,충북 청주시 서원구 분평동 561,127.4935284,36.6055664,충청북도,청주시,충청북도청주시
제천청전점,충북 제천시 청전동 126-1,128.2141135,37.1477051,충청북도,제천시,충청북도제천시
청주가경점,충북 청주시 서원구 개신동 698,127.4458242,36.618418,충청북도,청주시,충청북도청주시
청주대점,충북 청주시 청원구 우암동 232-8,127.48862450000001,36.651919,충청북도,청주시,충청북도청주시
충북대2호점,충북 청주시 흥덕구 복대2동 903-3,127.45592909999999,36.6343949,충청북도,청주시,충청북도청주시
충북오창점,충북 청주시 청원구 오창읍 과학산업2로 373,127.42257520000001,36.715580700000004,충청북도,청주시,충청북도청주시
충주본점,충북 충주시 연수동 1705,127.94025549999999,36.9822636,충청북도,충주시,충청북도충주시
